Edad,hosteleria_restaurante,hosteleria_asador,hosteleria_sidreria,hosteleria_bodega,hosteleria_queseria,Gourmet_Agricultura_ecologica,Gourmet_Denominacion_de_Origen,Gourmet_Eusko_Label,Gourmet_Euskal_Baserri,Target_Review,hombre,mujer,otro,user_bizkaia,user_gipuzkoa,user_alava,local_restaurante,local_asador,local_sidreria,local_bodega,local_queseria,local_bizkaia,local_gipuzkoa,local_alava,sol,estrella,q,local_valoracion
60,1,1,0,1,1,0,1,1,1,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.8
51,0,0,0,1,1,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0
65,1,1,0,0,1,1,0,1,1,5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.4
52,1,1,0,1,1,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4.3
61,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.4
57,1,1,1,0,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.7
45,1,1,0,1,0,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
49,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.4
49,1,1,1,1,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.6
64,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.4
65,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4.7
49,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6
52,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.2
46,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.0
55,1,0,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7
56,1,0,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.6
62,1,0,1,1,0,0,1,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.3
63,1,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.7
61,0,0,0,1,1,0,1,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.9
52,1,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.2
51,0,1,0,1,1,1,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0
53,1,0,1,0,1,1,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.8
51,1,1,0,0,1,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.6
53,1,1,0,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.8
55,0,1,1,1,1,1,0,0,1,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4.8
64,1,1,0,1,1,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.2
59,0,0,0,1,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.0
56,1,1,1,1,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.1
48,1,1,1,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.1
45,1,0,0,0,1,1,0,0,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4.7
53,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.3
49,1,1,1,1,1,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
58,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.5
54,1,0,1,1,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.6
64,1,0,0,1,0,1,1,1,0,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4.5
51,1,0,1,1,0,1,1,1,1,5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.0
46,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.4
60,1,1,0,0,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4.1
45,1,0,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.9
46,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.7
61,0,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.3
50,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.5
52,1,1,1,1,1,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.6
63,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.1
56,0,0,0,1,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.5
51,0,0,0,0,1,1,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0
45,0,1,0,0,0,1,0,1,1,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.8
63,1,0,1,0,1,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.6
55,0,1,1,1,1,0,1,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.7
52,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5
30,1,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.1
56,1,0,1,0,0,0,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
52,1,1,0,1,1,0,0,0,1,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4.8
64,1,1,1,1,1,0,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,4.5
52,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.2
40,1,1,0,1,1,0,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0
62,1,1,0,1,1,1,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4.7
58,0,1,0,1,0,0,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.9
55,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1
53,0,1,1,0,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.3
49,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0
61,0,1,1,1,0,0,1,1,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,4.6
64,0,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.2
53,1,1,1,1,0,0,1,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,4.6
75,0,1,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.5
63,0,0,0,1,0,0,0,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4
48,0,0,1,0,1,0,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.4
54,1,1,1,1,0,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.2
63,1,1,0,0,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5
53,0,1,0,0,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.8
62,1,1,0,1,1,1,0,1,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.4
57,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3.9
45,1,1,1,0,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.8
56,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4.2
59,0,1,1,1,0,1,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.4
62,1,1,1,0,1,0,1,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4.6
53,1,1,1,0,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,4.6
63,0,1,1,0,1,1,1,1,1,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,3.9
58,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,4.5
51,1,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.2
53,1,1,0,0,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.5
73,1,1,1,1,1,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.1
45,1,0,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.4
51,1,0,1,1,1,0,0,1,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.4
53,1,1,1,0,0,0,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.6
48,0,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.1
63,0,0,0,1,1,0,1,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5.0
41,1,1,1,1,1,0,1,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.3
50,1,0,1,1,1,1,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.3
59,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.7
50,1,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.5
39,1,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,4.8
55,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4.7
65,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.7
46,0,0,1,1,1,0,1,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4.6
45,1,0,0,1,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4.3
64,0,0,0,0,1,0,1,1,1,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.7
63,1,1,1,1,1,0,1,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.1
50,1,1,1,0,1,1,1,1,1,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.4
63,1,0,1,1,0,1,0,0,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.2
45,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4.3
63,1,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4.4
50,1,0,1,1,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,5.0
61,0,1,0,1,0,0,1,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
64,0,1,1,0,1,1,1,1,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.3
65,0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.7
57,1,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.8
56,0,1,0,0,0,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
55,1,1,0,0,0,0,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.7
65,1,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.7
58,1,1,1,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.2
25,0,1,1,0,1,1,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.3
52,1,1,1,0,0,1,1,0,1,5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,4.5
59,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0
49,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.6
26,1,1,1,1,1,1,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.1
51,0,0,0,0,1,1,1,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4.2
59,1,1,1,0,0,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.3
53,1,0,1,1,0,1,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4.3
48,0,0,0,1,1,1,0,0,1,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.4
64,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.7
50,1,1,1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4.4
30,1,1,0,0,0,1,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.8
47,1,0,0,0,1,1,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,4.5
55,0,1,1,0,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.3
30,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.5
61,1,0,1,1,1,0,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.2
65,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.5
46,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.3
61,1,1,1,0,0,1,0,1,1,4,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,4.2
61,1,1,1,1,0,1,0,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5.0
51,1,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.3
27,1,1,0,1,0,1,0,1,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.7
46,0,1,0,0,1,1,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3.7
51,1,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.5
57,1,1,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.3
54,1,0,0,1,1,0,1,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4.1
51,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
51,1,0,1,1,1,1,1,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4.1
53,1,0,1,1,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
56,1,1,1,1,1,0,0,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
58,1,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4.5
47,1,1,1,1,1,0,1,0,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.7
50,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5
64,1,1,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.4
54,1,0,0,1,1,1,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0
65,0,1,1,1,1,0,1,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4.3
55,0,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4.6
58,1,1,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,4.3
46,1,1,1,0,0,0,0,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,4.6
46,1,1,0,1,1,0,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
55,1,1,1,1,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,4.7
47,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.4
57,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.4
58,1,1,1,1,1,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7
53,1,0,1,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.4
63,0,0,0,1,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.3
61,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
53,1,1,1,1,1,1,1,1,0,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.4
57,1,0,1,1,0,1,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.6
67,1,1,0,1,0,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.4
56,1,0,0,0,1,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.2
48,0,0,0,1,1,1,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.6
53,0,0,0,1,1,0,1,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4.4
53,0,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.2
60,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.6
53,1,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,4.3
54,0,0,1,1,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
45,1,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.7
54,1,0,0,0,1,0,1,1,1,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.2
42,1,1,1,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4.5
51,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5.0
60,1,1,1,0,1,0,1,1,0,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4.1
63,0,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4.2
46,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.1
52,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.5
62,0,1,1,1,1,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.6
57,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.5
52,1,1,0,0,1,1,1,1,1,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.3
65,0,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3
60,0,1,1,1,0,0,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4.3
49,0,1,1,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4.1
47,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.6
34,1,0,1,1,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.1
46,1,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.7
65,1,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.4
61,0,1,1,1,1,1,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.8
65,1,1,1,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.0
56,1,0,1,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.8
48,0,0,0,0,1,1,1,1,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
52,1,0,0,1,0,0,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4.6
54,1,1,1,1,1,1,1,1,0,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4.3
51,0,0,0,0,1,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1
57,1,1,1,0,1,0,1,1,0,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4.4
57,1,1,1,1,0,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.6
46,0,0,0,0,1,1,0,1,1,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.2
47,0,1,1,1,1,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.8
48,1,1,1,1,1,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4.4
52,1,1,1,1,0,1,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.1
65,1,1,1,1,1,1,1,1,1,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.5
50,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.4
65,0,0,0,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.5
47,0,0,0,1,0,1,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4.6
64,1,1,0,1,0,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4
51,1,1,1,1,1,1,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.5
45,0,0,1,1,0,1,1,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.8
61,0,0,1,0,1,1,1,1,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.5
62,1,1,1,1,1,0,1,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.0
48,0,0,0,0,1,0,1,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.3
55,1,1,0,1,1,0,0,1,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,4.6
75,1,1,1,1,1,1,1,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.4
58,1,0,0,1,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.6
43,1,1,1,0,1,0,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.8
59,0,0,0,1,0,0,0,1,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4.5
64,1,1,1,0,0,1,1,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.5
74,1,1,1,1,0,1,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.1
46,1,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0
50,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.8
58,1,1,1,1,1,1,1,1,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4.6
66,0,0,1,1,0,0,1,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4.1
51,1,1,0,1,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.1
56,1,1,0,0,1,1,0,1,1,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.7
54,0,0,0,1,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4.2
45,1,1,1,1,1,1,1,1,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0
45,0,0,0,0,1,1,1,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,4.1
47,1,0,1,0,0,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4.5
56,1,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0
54,1,1,0,0,0,1,1,1,1,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3.9
63,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.1
