puntuacion,age,Agricultura ecológica,Arte,Asador,Bertsolarismo,Bodegas,Ciencias naturales,Cine y audiovisuales,Concierto y Festival,Concurso,"Conferencia, Eventos/jornadas, Presentación",Danza,Denominación de Origen,Etnografía,Euskal Baserri,Eusko Label,Exposición,Fiestas y Feria,Formación,Gourmet,Hostelería,Museos: Historia,Patrimonio cultural,Queserías,Restaurante,Sidrería,Teatro,municipality_10,municipality_20,municipality_48,sexo_hombre,sexo_mujer,sexo_otro,Visita Guiada,Capacidad,Tienda,valoracion,num_resenas,Tipo de lugar_Museo,Tipo de lugar_Patrimonio cultural,Provincia_Guipúzcoa,Provincia_Vizcaya,Provincia_Álava,Tipo de Cultura_Arte,Tipo de Cultura_Artesanía,Tipo de Cultura_Ciencias Naturales,Tipo de Cultura_Etnografía,Tipo de Cultura_Gastronomía,Tipo de Cultura_Historia,Tipo de Cultura_Marítimo,Tipo de Cultura_Otros,Tipo de Cultura_Patrimonio Cultural,Tipo de Cultura_Religión
5,48,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,True,False,False,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,57,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,53,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3,48,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,51,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,False,True,False,False,False,True,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,62,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,51,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,False,True,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,64,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,False,True,False,True,False,False,True,0.0,False,4.9,270.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,50,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,51,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,True,False,False,True,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,54,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,62,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,57,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,49,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,False,250.0,False,4.7,3680.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,52,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,56,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,58,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5,54,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,62,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,53,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5,62,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,47,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,47,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,False,True,False,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,63,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,65,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,55,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,63,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,True,500.0,False,4.4,3480.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,True,False,False,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,False,True,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,51,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,45,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,60,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,True,False,False,True,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,58,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,48,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
4,52,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,False,500.0,False,4.7,2020.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
5,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,46,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,True,False,False,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,False,True,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,False,True,False,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,55,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,True,False,False,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,50,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,False,600.0,False,4.3,360.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,True,False,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,46,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,False,True,False,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,51,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,52,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,50,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,59,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,True,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,49,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,True,250.0,True,4.2,4220.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,True,False,False,True,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,54,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,False,False,True,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,False,True,False,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,False,False,True,False,True,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,50,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,46,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,59,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,True,False,False,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,53,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,True,False,False,False,True,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5,93,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False,True,9430.0,True,4.4,154890.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
