user_id,gastro_id,puntuacion,texto,created_at
1667,35,4,,2024-10-29 00:00:00
78,35,5,,2026-02-28 00:00:00
1200,35,5,"De los mejores que he probado, una joya.",2024-02-08 00:00:00
462,35,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-14 00:00:00
239,35,5,,2024-07-04 00:00:00
154,35,5,"La mejor comida del País Vasco, sin exagerar.",2026-01-08 00:00:00
1404,35,5,"La mejor comida del País Vasco, sin exagerar.",2025-03-30 00:00:00
686,35,5,"Un lujo para el paladar, altamente recomendable.",2024-08-27 00:00:00
1461,35,4,,2026-04-08 00:00:00
967,36,5,"La mejor comida del País Vasco, sin exagerar.",2025-01-11 00:00:00
1263,36,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-17 00:00:00
1755,36,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-06-24 00:00:00
1970,36,5,,2024-07-23 00:00:00
1544,36,4,,2024-09-13 00:00:00
843,36,5,"Producto de primera calidad, servicio impecable.",2025-07-21 00:00:00
850,36,3,Ni mal ni especialmente bien.,2026-05-21 00:00:00
1485,36,5,,2024-06-13 00:00:00
480,36,4,"Rico y bien elaborado, lo recomiendo.",2026-04-30 00:00:00
219,36,5,"La mejor comida del País Vasco, sin exagerar.",2026-04-16 00:00:00
715,36,4,,2024-01-28 00:00:00
580,36,4,"Buena experiencia, repetiría.",2024-08-29 00:00:00
596,36,4,,2024-08-17 00:00:00
469,36,4,"Buena experiencia, repetiría.",2026-03-21 00:00:00
88,36,4,,2026-04-29 00:00:00
36,36,5,"Un lujo para el paladar, altamente recomendable.",2025-04-04 00:00:00
1978,36,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-19 00:00:00
862,36,4,,2026-01-14 00:00:00
776,36,4,"Buena experiencia, repetiría.",2024-08-31 00:00:00
1370,36,4,,2025-03-05 00:00:00
449,37,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-04-23 00:00:00
1080,37,5,"De los mejores que he probado, una joya.",2024-01-17 00:00:00
1191,37,5,"La mejor comida del País Vasco, sin exagerar.",2024-10-25 00:00:00
1168,37,5,"La mejor comida del País Vasco, sin exagerar.",2025-08-07 00:00:00
181,37,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-20 00:00:00
1763,37,3,,2025-06-22 00:00:00
534,37,5,"De los mejores que he probado, una joya.",2025-07-21 00:00:00
257,37,4,Muy buena relación calidad-precio.,2025-10-12 00:00:00
1784,37,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-31 00:00:00
1915,37,5,,2026-01-20 00:00:00
161,38,5,,2025-08-18 00:00:00
442,38,5,,2024-02-15 00:00:00
1379,38,4,,2025-10-20 00:00:00
153,38,4,"Producto fresco y bien tratado, muy satisfecho.",2025-12-13 00:00:00
1712,38,5,,2024-05-18 00:00:00
996,38,4,"Producto fresco y bien tratado, muy satisfecho.",2024-02-07 00:00:00
968,38,4,,2024-07-23 00:00:00
1191,38,2,,2024-11-13 00:00:00
1659,38,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-04-29 00:00:00
701,38,5,"La mejor comida del País Vasco, sin exagerar.",2024-10-19 00:00:00
1366,38,4,"Buena experiencia, repetiría.",2024-10-06 00:00:00
1139,38,4,"Producto fresco y bien tratado, muy satisfecho.",2026-01-31 00:00:00
538,38,4,"Buena experiencia, repetiría.",2024-07-10 00:00:00
1765,38,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-30 00:00:00
1603,38,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-03-16 00:00:00
1326,38,5,"De los mejores que he probado, una joya.",2024-10-27 00:00:00
1711,38,4,,2025-11-07 00:00:00
1743,38,4,"Producto fresco y bien tratado, muy satisfecho.",2024-06-19 00:00:00
1427,38,4,Muy buena relación calidad-precio.,2026-01-14 00:00:00
1684,38,4,"Producto fresco y bien tratado, muy satisfecho.",2024-10-08 00:00:00
1406,38,4,Muy buena relación calidad-precio.,2024-03-17 00:00:00
1372,38,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-03-31 00:00:00
203,39,5,,2024-02-01 00:00:00
1881,39,5,"Un lujo para el paladar, altamente recomendable.",2024-02-05 00:00:00
1387,39,5,,2025-10-22 00:00:00
136,39,5,"De los mejores que he probado, una joya.",2024-02-03 00:00:00
607,39,4,"Buena experiencia, repetiría.",2025-01-15 00:00:00
1427,39,5,,2024-05-20 00:00:00
135,39,5,"Producto de primera calidad, servicio impecable.",2024-09-12 00:00:00
1171,39,2,,2024-07-09 00:00:00
698,39,5,"De los mejores que he probado, una joya.",2024-04-30 00:00:00
1249,39,4,,2025-04-01 00:00:00
95,39,5,"Un lujo para el paladar, altamente recomendable.",2024-07-23 00:00:00
1752,39,5,"Un lujo para el paladar, altamente recomendable.",2024-06-25 00:00:00
1950,39,4,Muy buena relación calidad-precio.,2026-04-09 00:00:00
1941,39,5,"Producto de primera calidad, servicio impecable.",2025-11-14 00:00:00
1510,39,5,,2025-07-09 00:00:00
1893,40,4,,2024-06-10 00:00:00
847,40,4,"Rico y bien elaborado, lo recomiendo.",2026-03-23 00:00:00
1286,40,5,,2024-07-24 00:00:00
804,40,5,,2025-05-20 00:00:00
553,40,5,"Producto de primera calidad, servicio impecable.",2025-04-23 00:00:00
1969,40,5,"De los mejores que he probado, una joya.",2024-03-29 00:00:00
826,40,5,"Un lujo para el paladar, altamente recomendable.",2025-06-22 00:00:00
1795,40,5,"De los mejores que he probado, una joya.",2024-03-16 00:00:00
462,40,5,,2024-03-16 00:00:00
428,40,5,"Producto de primera calidad, servicio impecable.",2024-05-11 00:00:00
62,40,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-07-05 00:00:00
1601,41,5,,2025-05-29 00:00:00
970,41,3,,2024-05-07 00:00:00
1441,41,5,,2024-06-14 00:00:00
247,41,5,"Producto de primera calidad, servicio impecable.",2025-06-15 00:00:00
1383,41,3,"Aceptable, hay opciones mejores en la zona.",2024-07-20 00:00:00
867,41,5,"La mejor comida del País Vasco, sin exagerar.",2025-10-02 00:00:00
403,41,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-10-18 00:00:00
989,41,5,"La mejor comida del País Vasco, sin exagerar.",2024-06-24 00:00:00
129,41,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-12-11 00:00:00
1171,41,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-03-24 00:00:00
541,41,5,"De los mejores que he probado, una joya.",2024-09-28 00:00:00
1603,41,5,"Un lujo para el paladar, altamente recomendable.",2025-09-24 00:00:00
628,41,5,"De los mejores que he probado, una joya.",2024-10-23 00:00:00
1975,42,4,,2024-09-07 00:00:00
283,42,4,"Buena experiencia, repetiría.",2025-04-09 00:00:00
1002,42,5,,2025-03-26 00:00:00
1244,42,5,"Producto de primera calidad, servicio impecable.",2025-09-13 00:00:00
1414,42,5,"Producto de primera calidad, servicio impecable.",2026-01-21 00:00:00
1127,42,3,,2025-02-12 00:00:00
20,42,5,"De los mejores que he probado, una joya.",2024-04-18 00:00:00
659,42,5,"Producto de primera calidad, servicio impecable.",2025-04-05 00:00:00
1040,42,5,,2024-10-24 00:00:00
174,42,3,"Normal, la calidad era buena pero el servicio flojo.",2024-09-11 00:00:00
708,42,2,El producto podría ser más fresco.,2025-08-14 00:00:00
1440,43,5,,2024-06-12 00:00:00
1612,43,5,"Un lujo para el paladar, altamente recomendable.",2024-11-11 00:00:00
685,43,5,,2025-02-06 00:00:00
1639,43,5,"La mejor comida del País Vasco, sin exagerar.",2025-08-20 00:00:00
160,43,4,,2025-05-21 00:00:00
1797,43,5,"Un lujo para el paladar, altamente recomendable.",2024-10-19 00:00:00
1102,43,5,"Un lujo para el paladar, altamente recomendable.",2024-05-17 00:00:00
1644,43,5,"Un lujo para el paladar, altamente recomendable.",2025-01-09 00:00:00
910,43,5,,2025-07-29 00:00:00
1297,43,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-01-30 00:00:00
1057,43,5,"Producto de primera calidad, servicio impecable.",2026-04-25 00:00:00
1474,43,4,Muy buena relación calidad-precio.,2024-05-11 00:00:00
162,43,3,"Aceptable, hay opciones mejores en la zona.",2025-07-25 00:00:00
123,43,3,"Bien pero sin sorpresas, precio algo elevado.",2025-09-08 00:00:00
498,43,4,Muy buena relación calidad-precio.,2024-02-09 00:00:00
320,43,5,,2025-04-30 00:00:00
1496,44,5,,2025-06-11 00:00:00
858,44,4,"Buena experiencia, repetiría.",2024-06-15 00:00:00
698,44,5,"Producto de primera calidad, servicio impecable.",2025-08-30 00:00:00
749,44,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-05-16 00:00:00
1977,44,5,,2026-04-15 00:00:00
84,44,5,,2024-04-22 00:00:00
1742,44,3,"Correcto, sin más. Esperaba algo más.",2025-09-03 00:00:00
1165,44,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-08-14 00:00:00
883,44,5,,2025-05-06 00:00:00
1462,44,5,"De los mejores que he probado, una joya.",2026-03-04 00:00:00
980,44,4,,2025-11-28 00:00:00
1755,44,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-14 00:00:00
1807,44,4,,2024-06-04 00:00:00
851,44,5,,2025-05-28 00:00:00
559,44,4,Muy buena relación calidad-precio.,2025-12-23 00:00:00
1191,45,4,,2024-11-28 00:00:00
328,45,3,"Normal, la calidad era buena pero el servicio flojo.",2024-11-17 00:00:00
790,45,3,Ni mal ni especialmente bien.,2024-12-16 00:00:00
1942,45,5,"Producto de primera calidad, servicio impecable.",2025-09-16 00:00:00
520,45,5,"Producto de primera calidad, servicio impecable.",2025-07-25 00:00:00
1323,45,4,"Buena experiencia, repetiría.",2026-02-28 00:00:00
657,45,4,,2025-12-22 00:00:00
1555,45,5,"De los mejores que he probado, una joya.",2026-03-25 00:00:00
260,45,5,,2025-08-10 00:00:00
1943,45,5,"Un lujo para el paladar, altamente recomendable.",2026-04-18 00:00:00
914,45,5,"La mejor comida del País Vasco, sin exagerar.",2024-10-24 00:00:00
474,45,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-20 00:00:00
148,45,4,"Producto fresco y bien tratado, muy satisfecho.",2024-08-07 00:00:00
341,45,5,"De los mejores que he probado, una joya.",2025-12-13 00:00:00
222,46,5,,2026-01-28 00:00:00
542,46,5,,2025-11-16 00:00:00
116,46,3,,2024-08-26 00:00:00
1067,46,5,"Un lujo para el paladar, altamente recomendable.",2024-04-12 00:00:00
1880,46,3,,2025-07-17 00:00:00
82,46,4,,2025-10-30 00:00:00
242,46,3,"Normal, la calidad era buena pero el servicio flojo.",2025-10-28 00:00:00
910,46,5,"Producto de primera calidad, servicio impecable.",2024-10-19 00:00:00
1876,46,4,Muy buena relación calidad-precio.,2025-10-29 00:00:00
640,46,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-06-28 00:00:00
1018,46,4,Muy buena relación calidad-precio.,2026-05-06 00:00:00
1744,47,5,"Producto de primera calidad, servicio impecable.",2024-02-08 00:00:00
355,47,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-09 00:00:00
1396,47,5,"De los mejores que he probado, una joya.",2025-06-20 00:00:00
1687,47,5,"De los mejores que he probado, una joya.",2025-04-24 00:00:00
1895,47,4,"Buena experiencia, repetiría.",2024-06-15 00:00:00
1379,47,5,"La mejor comida del País Vasco, sin exagerar.",2024-01-15 00:00:00
999,47,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-11-21 00:00:00
1243,47,5,,2026-05-26 00:00:00
1745,47,4,"Producto fresco y bien tratado, muy satisfecho.",2025-06-11 00:00:00
1149,47,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-08 00:00:00
1749,48,3,"Bien pero sin sorpresas, precio algo elevado.",2024-01-07 00:00:00
1573,48,5,,2026-02-10 00:00:00
1142,48,4,,2025-08-19 00:00:00
1486,48,4,,2025-10-31 00:00:00
1764,48,5,,2025-11-14 00:00:00
816,48,4,,2025-02-19 00:00:00
661,48,4,"Buena experiencia, repetiría.",2025-12-07 00:00:00
1344,48,4,"Buena experiencia, repetiría.",2025-01-11 00:00:00
1624,48,5,,2024-05-16 00:00:00
1533,48,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-17 00:00:00
1604,48,5,"Un lujo para el paladar, altamente recomendable.",2026-02-14 00:00:00
877,48,5,"La mejor comida del País Vasco, sin exagerar.",2026-02-19 00:00:00
1645,48,4,Muy buena relación calidad-precio.,2025-06-22 00:00:00
238,48,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-07-31 00:00:00
1042,49,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-07-26 00:00:00
966,49,4,,2024-12-01 00:00:00
51,49,3,"Bien pero sin sorpresas, precio algo elevado.",2026-01-04 00:00:00
689,49,4,,2025-06-06 00:00:00
768,49,4,,2024-05-15 00:00:00
806,49,3,"Correcto, sin más. Esperaba algo más.",2025-07-26 00:00:00
1168,49,4,Muy buena relación calidad-precio.,2025-02-09 00:00:00
1075,49,4,,2024-08-11 00:00:00
1223,49,4,,2024-12-18 00:00:00
1538,49,4,Muy buena relación calidad-precio.,2024-03-11 00:00:00
1636,49,4,"Buena experiencia, repetiría.",2025-02-22 00:00:00
1448,49,5,,2025-10-18 00:00:00
1915,49,2,Servicio lento y actitud mejorable.,2025-01-18 00:00:00
37,49,2,Servicio lento y actitud mejorable.,2025-01-19 00:00:00
393,49,5,"De los mejores que he probado, una joya.",2024-05-16 00:00:00
15,49,4,,2024-07-01 00:00:00
1304,49,3,"Bien pero sin sorpresas, precio algo elevado.",2026-01-15 00:00:00
1802,49,3,"Correcto, sin más. Esperaba algo más.",2024-11-01 00:00:00
364,50,5,"Un lujo para el paladar, altamente recomendable.",2025-06-28 00:00:00
1055,50,5,,2025-04-16 00:00:00
1429,50,5,,2026-01-12 00:00:00
212,50,5,,2025-11-07 00:00:00
1143,50,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-03 00:00:00
517,50,5,,2024-02-04 00:00:00
1930,50,4,Muy buena relación calidad-precio.,2024-09-07 00:00:00
974,50,4,"Rico y bien elaborado, lo recomiendo.",2025-07-06 00:00:00
1621,50,4,Muy buena relación calidad-precio.,2024-05-23 00:00:00
1107,50,5,,2026-04-15 00:00:00
1570,51,3,Ni mal ni especialmente bien.,2025-09-04 00:00:00
554,51,5,"La mejor comida del País Vasco, sin exagerar.",2024-11-05 00:00:00
1654,51,3,Ni mal ni especialmente bien.,2024-08-14 00:00:00
854,51,4,,2025-07-24 00:00:00
1344,51,3,"Bien pero sin sorpresas, precio algo elevado.",2025-10-03 00:00:00
190,51,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-18 00:00:00
1257,51,3,Ni mal ni especialmente bien.,2024-11-22 00:00:00
909,51,5,"Producto de primera calidad, servicio impecable.",2025-01-20 00:00:00
1179,51,5,"La mejor comida del País Vasco, sin exagerar.",2026-05-19 00:00:00
338,51,4,"Rico y bien elaborado, lo recomiendo.",2026-04-05 00:00:00
1195,52,4,,2025-02-26 00:00:00
999,52,4,"Rico y bien elaborado, lo recomiendo.",2025-02-01 00:00:00
1978,52,4,,2025-10-24 00:00:00
272,52,4,"Buena experiencia, repetiría.",2024-04-04 00:00:00
1401,52,4,Muy buena relación calidad-precio.,2024-10-01 00:00:00
817,52,3,"Correcto, sin más. Esperaba algo más.",2024-03-15 00:00:00
863,52,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-08-10 00:00:00
1447,52,3,"Aceptable, hay opciones mejores en la zona.",2024-11-06 00:00:00
1396,52,3,,2024-07-13 00:00:00
1985,52,2,,2026-02-11 00:00:00
1768,53,4,,2025-09-10 00:00:00
1310,53,5,"La mejor comida del País Vasco, sin exagerar.",2025-07-19 00:00:00
1072,53,4,,2025-04-22 00:00:00
655,53,5,"Producto de primera calidad, servicio impecable.",2025-01-03 00:00:00
673,53,4,Muy buena relación calidad-precio.,2026-04-02 00:00:00
1347,53,3,"Aceptable, hay opciones mejores en la zona.",2024-07-27 00:00:00
1990,53,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-08-14 00:00:00
1333,53,4,,2025-07-20 00:00:00
1123,53,4,"Producto fresco y bien tratado, muy satisfecho.",2024-10-29 00:00:00
1472,53,5,,2025-01-23 00:00:00
937,53,5,,2025-07-17 00:00:00
122,53,4,"Buena experiencia, repetiría.",2026-02-20 00:00:00
1132,53,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-16 00:00:00
1919,53,5,"La mejor comida del País Vasco, sin exagerar.",2024-05-23 00:00:00
1046,54,5,"De los mejores que he probado, una joya.",2025-10-19 00:00:00
1255,54,4,Muy buena relación calidad-precio.,2026-04-17 00:00:00
176,54,4,"Producto fresco y bien tratado, muy satisfecho.",2024-05-20 00:00:00
1519,54,4,,2025-12-25 00:00:00
254,54,5,,2025-04-11 00:00:00
1662,54,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-05-09 00:00:00
1573,54,5,,2025-06-28 00:00:00
1428,54,4,,2025-06-26 00:00:00
75,54,5,"Producto de primera calidad, servicio impecable.",2024-01-18 00:00:00
612,54,4,"Producto fresco y bien tratado, muy satisfecho.",2026-04-05 00:00:00
530,54,3,,2024-04-08 00:00:00
726,54,5,,2025-09-26 00:00:00
174,54,4,"Buena experiencia, repetiría.",2026-03-25 00:00:00
1763,55,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-15 00:00:00
1744,55,5,"La mejor comida del País Vasco, sin exagerar.",2024-11-03 00:00:00
1621,55,4,Muy buena relación calidad-precio.,2024-04-05 00:00:00
1589,55,5,"Un lujo para el paladar, altamente recomendable.",2024-02-27 00:00:00
616,55,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-05-26 00:00:00
161,55,4,"Buena experiencia, repetiría.",2025-08-02 00:00:00
814,55,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-02-13 00:00:00
348,55,5,"De los mejores que he probado, una joya.",2025-05-01 00:00:00
1400,55,4,"Buena experiencia, repetiría.",2025-07-10 00:00:00
698,55,5,,2026-05-20 00:00:00
1954,55,3,Ni mal ni especialmente bien.,2024-05-27 00:00:00
1292,55,5,"Un lujo para el paladar, altamente recomendable.",2024-03-19 00:00:00
1654,55,5,"De los mejores que he probado, una joya.",2026-05-04 00:00:00
263,55,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-12-05 00:00:00
1732,55,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-05-27 00:00:00
1853,55,4,,2024-04-10 00:00:00
980,55,4,"Buena experiencia, repetiría.",2025-09-11 00:00:00
1220,55,5,"Un lujo para el paladar, altamente recomendable.",2026-03-03 00:00:00
1991,56,5,"Un lujo para el paladar, altamente recomendable.",2025-05-17 00:00:00
118,56,4,"Producto fresco y bien tratado, muy satisfecho.",2025-03-18 00:00:00
1400,56,4,"Producto fresco y bien tratado, muy satisfecho.",2024-03-28 00:00:00
1969,56,4,,2024-09-09 00:00:00
482,56,5,,2024-06-06 00:00:00
283,56,5,"La mejor comida del País Vasco, sin exagerar.",2026-01-27 00:00:00
241,56,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-01-06 00:00:00
613,56,2,El producto podría ser más fresco.,2024-04-14 00:00:00
200,56,5,,2025-04-04 00:00:00
1395,56,4,Muy buena relación calidad-precio.,2024-01-27 00:00:00
391,57,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-09-04 00:00:00
742,57,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-10-25 00:00:00
836,57,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-05 00:00:00
1665,57,4,,2025-01-24 00:00:00
1477,57,5,,2024-10-01 00:00:00
1547,57,5,,2025-03-21 00:00:00
22,57,5,,2026-03-12 00:00:00
841,57,4,,2024-09-09 00:00:00
969,57,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-07-19 00:00:00
39,57,4,,2024-01-07 00:00:00
524,57,3,,2025-09-27 00:00:00
1530,57,5,"Un lujo para el paladar, altamente recomendable.",2024-12-08 00:00:00
273,57,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-19 00:00:00
1078,57,4,"Rico y bien elaborado, lo recomiendo.",2025-05-05 00:00:00
432,57,5,"Producto de primera calidad, servicio impecable.",2024-10-25 00:00:00
25,57,5,"De los mejores que he probado, una joya.",2026-03-11 00:00:00
486,57,4,"Producto fresco y bien tratado, muy satisfecho.",2025-01-08 00:00:00
1388,58,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-07-12 00:00:00
881,58,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-01-14 00:00:00
512,58,4,"Producto fresco y bien tratado, muy satisfecho.",2026-03-27 00:00:00
1693,58,4,"Producto fresco y bien tratado, muy satisfecho.",2025-11-20 00:00:00
81,58,5,"La mejor comida del País Vasco, sin exagerar.",2024-09-15 00:00:00
1810,58,4,"Producto fresco y bien tratado, muy satisfecho.",2024-03-16 00:00:00
930,58,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-02-14 00:00:00
1284,58,5,"Un lujo para el paladar, altamente recomendable.",2025-07-10 00:00:00
1328,58,5,"De los mejores que he probado, una joya.",2025-08-31 00:00:00
1797,58,5,,2026-02-26 00:00:00
1283,58,5,"La mejor comida del País Vasco, sin exagerar.",2025-10-24 00:00:00
1234,58,4,"Producto fresco y bien tratado, muy satisfecho.",2026-02-09 00:00:00
134,58,4,Muy buena relación calidad-precio.,2024-01-11 00:00:00
1041,58,5,,2026-02-03 00:00:00
