nombre,descripcion,municipio,provincia,latitud,longitud,type,tipo-comida,entorno,email,web,web_euskadi,categoria,calidad,valoracion,num_resenas,nivel_precio,url_imagen,nationalPhoneNumber
Bedua,"Un lugar indispensable para los amantes de los pescados y carnes a la brasa, siempre bien acompa&...",Zumaia,Gipuzkoa,43.279111196115,-2.25432157516479,Restauración,Asador,Costa Vasca,bedua@bedua.es,https://www.bedua.eus/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bedua/webtur00-content/es/,restaurantes,True,4.3,2081.0,PRICE_LEVEL_EXPENSIVE,https://places.googleapis.com/v1/places/ChIJZ_kXVHfPUQ0RCwFesFZDpw8/photos/Ab43m-tM8GE3P_YOfIPU7sdWaxRIuzKK5F5U99E6_7faqQoP-Ujdd0opznQgZrQ4qQs30Xisb1aCqFE9hcAlhR2b45czENQWOgq97oRZcpbk4DE_8-Rq84qb8vl1oeAqt7khc0Ggj0sxONSkCRINIs-rQZ2Vriws-kJ7O0Vj0bRzCYrzenPkMD0iNP_lYMWopyu4-ilLMhIJFQrsegwYkLJgMCg370hpHROPaFYXav7xS7Qk-GhQ7_ZXyyQwmOiM6svcVLcgH0vxlflAbaYKleSWPc2sTlD8Oce8whb1cH-70ccEvq-PASlGA_U9k6roZYD_RdAh3OzFfoNgrcXgAnO402DZTpi97dDEkJjjAPdGOck9Loo_jQo61EOvHlXcyZ5UN8XIO__Cph9SGzTgveWxY7VkWlckLvP2xr-zIRupkMpk8Ga2yZm4SB0W5HcaJA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,
Beldui Txakolina,"Situada en lo alto de Llodio y con vistas a todo el municipio, la bodega de txakoli Beldui Txakol...",Laudio/Llodio,Araba/Álava,43.130017989649744,-2.9881748196045237,Restauración,Bodega Txakoli,Montes y Valles vascos,enoturismobeldui@gmail.com,https://www.beldui.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-beldui-txakolina/webtur00-content/es/,restaurantes,True,4.3,90.0,,https://places.googleapis.com/v1/places/ChIJq5YQ0c5STg0Rgq7UszBlglU/photos/Ab43m-uQELzx1HA6rHcL-dgsst-Bns93Q9HiqQRDP2zQ7OcflX30nPIiJHWyIazzIdYkpY2qY5aWfFdNrzHvqauvmJgCsXUhhgJmon1vS-UWxlC7dLPXkmy8lU9KHEP2FJ24yxF3HK_7-UsceKEE0eTeLQ1Ewmq48eTLfCv9H9Ww7noc66_Xdi45PxMNEyHlpx_dzfEmcts-i6-X0lQab-h_aGqjwjOct2bQGZ6a8vrMzEHJnokE0AuO6vAKSorWsg4U4q2erGZeJ6tETEKyTb1jFhthUP-v7XS0zDny_5O_5naK5YdPs6zAK7JGhZ1YDv8dfzf4XNNGGEBuRdVTIg-M_n7J_pbag8sxAKjAbl7BTwa5sENw4WiuE53K_oOECJRBSQnzNmZGyo7EUTGBsx8ipg-6Rg32zvRAzcUhtlp0ZEcinA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,685 75 76 48
Beltz,Beltz  está ubicado en la azotea (séptima planta) del THE ARTIST GRAND HOTEL O...,Bilbao,Bizkaia,43.26753037,-2.93374754,Restauración,Restaurante,Bilbao,reservations@hoteldominebilbao.com,,https://turismoa.euskadi.eus/es/restaurantes/restaurante-beltz/webtur00-content/es/,restaurantes,False,4.8,256.0,,https://places.googleapis.com/v1/places/ChIJK-kyj_lPTg0R4sxGejvI-fc/photos/Ab43m-sfRBTlqYQt_vFixFJCEuj5sKS8wsOrZ2N4bNq6CzaysOeipkFAekC3ggnooWLKpgOSDyBzBsXb8AubBVgWlQhqAWW7R-5p8N7VTrm62CAliRz8HgO60wOv110RWGja4qIcToeFPAWZLLQWMYcxodU23EDVYglyQNLlI7udqiAkD0FoqwSB3ugjlKB0quCIeQcMABAyyTc7oB5JzNHjasqJX4IPeHhRLBqA-NSWYI56zAdzHT4VyZA8FEuGUsOrsvbZ6r-hfC1FQSVTuSkAPhZW5lJz7vGYYCoGm5MvbWwdFw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,688 62 91 59
Berroja,"Bodega Berroja ofrece una experiencia multisensorial, desde la degustación de su txakoli h...",Muxika,Bizkaia,43.25230026871984,-2.6573364458938613,Restauración,Bodega Txakoli,Costa Vasca,info@bodegaberroja.com,https://bodegaberroja.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-berroja/webtur00-content/es/,restaurantes,True,4.6,136.0,,https://places.googleapis.com/v1/places/ChIJo5VI7a8wTg0RqzcHx2NfNfg/photos/Ab43m-tNrX-lCVbFTdj3zouy9C0dZAHSRTPofIRvpN68u0pfZA6tTWemubHQ6_9ofXij8NHqRR9wV4diycUzXPHjlDPbMttJHCQgR6wHu1-lv2dLYpkDk3ZVpbC2ryLl_Jbw_CK3tmdutnxJYMtjXtbPcFgJKekNKU09o0Gz6SuV0sSnpJgC1mzOzUFC01MwTqVKbXw2bmB2dFNm17u4HzLRS8v--MsqvEM9NksjXo8QGgJ7EV9ZYda18yjNCElEdQrKJOFIhIBHyfMhZsxCyiTMiyM5DDf_RPoSXFq1JNtM54ftIA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,944 10 62 54
Beti-Jai,Más de treinta años acreditan a este clásico de la Parte Vieja donostiarra.S...,Donostia / San Sebastián,Gipuzkoa,43.323312961612686,-1.984512114715244,Restauración,Restaurante,"Costa Vasca,San Sebastián",info@betijaberria.es,https://betijaiberria.eus/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-beti-jai/webtur00-content/es/,restaurantes,False,3.8,3627.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJw06iv02lUQ0RJXlPltTCW-A/photos/Ab43m-v4UzRlJ0_PqTjnqWUVkUS-aTWOOwbVfqAVjuzjlXTNGN7jXUtuVqD5eKz60tFZvOgrDXsY5oidZx_qwdjGgN49cny0CSWPNIDA0EAi53KZvQNEkVGSJm6hWnjapGKR61N3K0oWsz4ngLzXTv4UH2TxeKlQfbErvoMTS9ijD28Yet1xXjBhbMO03PS-zlVJpBKsTM26FeWdSFwBexShmMozeab_AExd7W2qjqwTsWuS15fY5ggu4Srm7QDVKfshoTzO_D-NAJvUVXqOqQnLXFAAAUf6HzdBAFV8VUOPhGsB7HQxHyoESR-Kn41axvRL9gYK1YMnSwvTwP1YFrlbjKdbY_vMcCSRcxQaj3GOi4q6f-fQoZEvsIfwH-RfN_SiqhyOd4Txq8iyjbMXXndmhKqMbYlMbB2b23TZOin8MyMLibm3/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 06 65 37
Betixu,Restaurante con amplias terrazas idóneo para disfrutar de la naturaleza. De gran calidad t...,Iurreta,Bizkaia,43.17772937,-2.62707117,Restauración,Restaurante,Montes y Valles vascos,newbetixu@gmail.com,https://www.betixu.es/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-betixu/webtur00-content/es/,restaurantes,False,4.1,871.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJI4T-xYUyTg0RNNkDk7xhQ7c/photos/Ab43m-u3L1OZE_IXQ1iBEAjA_vsoAmmY_oWyNVUTDVqqN724ADSAlTimwMYsfe-wztAH75V5jlvBV1IQZwwJ7vtUXr8IwU8QY75ZC4tIJLMEhFp5h0u-r0SP3f1XbgwLshJdll5mY4AWY7G3rCPBjDW0PhY95UvWfil-6Vcd9BPkan98NpZUgoit06UZXRDXXINnIxg28GPguS7zeFilb6kBIqw_sMLJBotBJljrhjskcDnUASvIADNzJ6WQm08TnF-Wj4k34Apaft94I-IxMVXnlt86dWalGfiilG36cLMDX8FlUQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,634 80 95 01
Bideko,"El restaurante Bideko está situado en un antiguo caserío del siglo XVII, en el mism...",Amurrio,Araba/Álava,43.02597196407113,-2.9559245873108466,Restauración,Restaurante,Montes y Valles vascos,info@restaurantebideko.com,https://restaurantebideko.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bideko/webtur00-content/es/,restaurantes,False,4.5,1559.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJZQ0Y-uCuTw0RV9tUxBjOmQo/photos/Ab43m-sYqJO4WO2mWVqHrDZ2lAxbTu4yYnmeBg6Cs5PVpB7f8SlhQBdHKy_0eJvmWn1cZGrNKvVXVIBYCFmqW-oEj4bRVDDTiDZSvZQ--cwTEPeTUa4fboXmStuGaCKCBwQ3NhBsg69yam7PwQrtad6fp4mTNN-urD-YFpW4ooNMhpu5AnjPgMnbkwUESyeaYfm6j6Jkg_EzYd4Gl-BA5ws8OhiUNPHqn9o-fIHfM-E6ry6HvJiww_rIDZHZmBOaHmNhTSzbr9VGERmmUROjnylaXKxWWdUHseGC08h45Ji_-IbLVw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 89 06 33
Bodegas Tierra,"Situada en el barrio judio de Labastida,  bodegas tierra es una bodega familiar fundada...",Labastida/Bastida,Araba/Álava,42.5915763,-2.7937385,Restauración,Bodega,Rioja Alavesa,enoturismo@tierrayvino.com,https://tierrayvino.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-agricola-labastida/webtur00-content/es/,restaurantes,True,4.9,88.0,,https://places.googleapis.com/v1/places/ChIJe8b1vl6LTw0RAvWQckhWb78/photos/Ab43m-tTJpx3NLKir4QjTkKCw1_fdmqxHeQQtgAuLFHMYcPYWho0o3J3t8X4Ddzmkq6HwLo2osGDdhX3Pq6Coie4kaU80ySLo9L30Cegia-ircAaMOG62V2CeNk52XsyG8W8UilLkpuj8aWJcQ7D3HcpCRDa3O7sHNa7CPt9RjJGgjCjWS65k8BKefA_Mz1l3umRIW3DJPXvQ2A1YZkJ9cO2DUuX_SsngOB3_Jk42Xl72te9E2-2yLIg7qzoUuGRocsh49pj7TaJCJIauwfxqIrPzKflqY5MUsvQytTwYM1kI_AA9w/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,605 67 23 13
Bodegas Amador García,"Fundada en 1985, pero no fue hasta el año 2015 cuando apostó por el enoturismo, esp...",Baños de Ebro/Mañueta,Araba/Álava,42.5309505,-2.6757809,Restauración,Bodega,Rioja Alavesa,pilar@bodegasamadorgarcia.com,https://bodegasamadorgarcia.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-amador-garcia-chavarri/webtur00-content/es/,restaurantes,True,4.9,42.0,,https://places.googleapis.com/v1/places/ChIJMwYEID32Tw0RZ2PdRBmAU9M/photos/Ab43m-sboMH9i5R6pbVYOA8NaGfKOFf4X1tZ9HBkJ5MGyiRieaBdN4imxrFb-zHDT9AMUwqcUS7-XvjeXXXt7SPFHknhy9UHF7Vbw2v4JjlXXzbBIrTWbCkWkTIJj09eJ8FTfv8z81_GeqhaPriGzGXYHxvX8uQJhVErkm_JIP4RwdQehF_fkri0nusJ_LfIdb4aL0J5W9Rmhk0FIJ0FZGL3GyqEf9RmgvN7SYK9rFZzkoAfQiMnDwW0NL3Zs5V2Tx-QiFwweQPnPo9I1stDNqjTr24HEAqoq-Xs09MY1-osTJmETG5nWNDN5PhpVdCXc0S3Gs9CuaECyoj07kdWTGkzzOJvv5e5QURxAH3wgQJUCQgi_Wq6tYnRE9jrUiytXBTE3sGD4dldrmUaRkVM3ILzkiSdDhHLKk4UDSsnp_4tISbVfw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 29 03 85
Baigorri,Impresionante bodega fundada en 1997 con la ayuda del arquitecto Iñaki Azpiazu. Desde un e...,Samaniego,Araba/Álava,42.570847,-2.7041234,Restauración,Bodega,Rioja Alavesa,mail@bodegasbaigorri.com,https://bodegasbaigorri.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-baigorri/webtur00-content/es/,restaurantes,True,4.6,431.0,,https://places.googleapis.com/v1/places/ChIJH1YCCY_2Tw0Rigpxtw8ImW0/photos/Ab43m-vTaR8LHKxu_5SSqQ65DaML8X8pEk2l1nYSdO0ZCEHRj3SLybCNhy8DgJh-BEiCzFjw2qY6LtaRWplB2sOG4eFcf6LtsiwvjVID18XhP4uyp67WMdnYufcHl6H_czvrTaB3p5ajcEEcKGsdFCbSS2yuSK22UPepKGyK7lxgNy5_NfJ5r4UMi3YTrZ7b8qLnE6CpWCB6OQLCEcltkRAwKJV_6Zvx7FJmAwHzYBIsqC2i0xapAC0oMLdArrR9yK7bNytahSAXVkOPHKyQv74c5uUEfTqDmFj9HAzYrO7AAoBhuA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 60 94 20
Bodegas Campillo,"Una bodega abierta a un gran viñedo. Vino, arte y arquitectura encuentra su mejor equ...",Laguardia,Araba/Álava,42.550298226887065,-2.575864791870117,Restauración,Bodega,Rioja Alavesa,visitas@familiamartinezzabala.com,https://visitabodegas.familiamartinezzabala.com/es/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-campillo/webtur00-content/es/,restaurantes,True,4.8,316.0,,https://places.googleapis.com/v1/places/ChIJy2P6IFf4Tw0Rq_yVZgiLpcE/photos/Ab43m-vYg4eSqp1bPdBFoC66RIcSiVaiCXqw059NDrADeWTA0ndHyFEgQSYKQUGFi_89Cq4HjmD5XX4rBy0_o6swnnQh7OfD1NZGabJUPIxUtXXfnoEFwYHqM4gIfRduB9ClpftzxTgtn9BRj6kBq_EhMO7QOsdQ5ruhkstiV9Cia6Nu13R1BTKzhkye5Litqm3VMakQDErk0JTw7_p0ZuSEs7Yf13aFVTXGa0ikQpMc1FvZQKbdCOTuz_ssPSGfRS6jfsvdF1i6wggU0IX8Dz1WaekGCcvhgATrWPHDynKCiWlqetKnrdLUlj7bzuQ6nceAwUpGalHjN1MPYquGbk8XqChnZAzDaekBK4xA24auD8mcrZZ10jwV5zwBHGufioeOVGWlDOaH5D6XT5IEblhjyWRu44E_lAO2ooh0weCRanok7c_T/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 60 12 28
Covila,Bodegas Covila lo funda en 1989 un grupo de 60 viticultores de Lapuebla de Labarca. Dispone de un...,Lapuebla de Labarca,Araba/Álava,42.48830197960227,-2.5784826278686523,Restauración,Bodega,Rioja Alavesa,bodegas@covila.es,https://www.covila.es,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-covila/webtur00-content/es/,restaurantes,True,4.8,32.0,,https://places.googleapis.com/v1/places/ChIJGzOuUFNWRQ0RC37XdxK_y7s/photos/Ab43m-t3hBikf1I0aEIm0kANHSuXDlnGiVt9dkSxMd1Y4jIvpAg4jYMOB1eBIYX-5nlL2K82oGE-ASYtxFbRjQIKDgDWVvTMLtv8idEU3Ul3qmkcAmakaxylO944PYbt2VsNMT9Cd57Jf-hZFFofdOwmOkPOT0PtN4NXhxrwDpyK__KuW_4OBnNjEXGXWvdrg4qIF0bkc7ik5l8CWkJlVEbhlHb4BbFQ3hCML2PIglUI8kbjicUWF_qZB10-b-encKNTU23h1Gd7B7zc0NbBHZxEKUHAA1jyu6DhfPnuzPzP4snixJ3YUBHQp6IhxxUHjAR9wX0M7Ln5d2Tm4TcytA0vT9GIxC40KwXFammjiWLTWZkCWGfCCi7DeGBHMnfx6vzH0Q-E3X63xyrvIqPjKy0fGsD7frONI3GydXyD9xXZLLMOsUdT/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 72 32
Dominio de Berzal,"José Luis, Juan Mari e Iñigo Berzal integran esta bodega familiar situada en pleno ...",Baños de Ebro/Mañueta,Araba/Álava,42.52946043430851,-2.6848268508911133,Restauración,Bodega,Rioja Alavesa,info@dominioberzal.com,https://www.dominioberzal.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodega-dominio-de-berzal/webtur00-content/es/,restaurantes,True,4.9,27.0,,https://places.googleapis.com/v1/places/ChIJEwvDnhD2Tw0RkLjz11FLg0E/photos/Ab43m-uIyMLhIZxcfrKVMka96sNXONdqq2d4d3t7c12eenMa22Nk2QzUcqjNQ5u068SU1frsomYro0A3F8JhhzaWIhrpzKjQuAFcACjDKL14LWD4772WX7MmSg2TfVzZDZ5jwSRIJMTH-e5aYZ6HtXuWOadj5TSfGchGLfIOuSG8uLsXbxqQAGXXNHX2qFxZE9jB-TOBjtO1yNIyPr5-Buya1_DzcVDKZk8J1rGwRRC8am7SjJiULYnmiOqpqnpfh8WZ2uPsK0BWKeFNsIVS99h63e6APNKjhQj0K8k-NM_QpMVj9Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 33 68
El Fabulista,"Asimismo, existe la posibilidad de ver una despalilladora y una prensa de 1903. A siete metros de...",Laguardia,Araba/Álava,42.55243269,-2.58447079,Restauración,Bodega,Rioja Alavesa,info@bodegaelfabulista.com,https://bodegaelfabulista.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodega-el-fabulista/webtur00-content/es/,restaurantes,True,4.4,895.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJh30LtlD4Tw0R34u3Lu4qk2k/photos/Ab43m-tqPHSvzKznp69oU5wZ1v5u2d7sD5_XPo6WVYX9tJRVt4Ix2nqoXEJKVmJhJ25NweSI1nPZjXpVg6VglrmY_RpnZDXT8TCU0OfDKtZGWP-wBM7YjR8QYmVpNmfj56E2Jv_DoWCBO7JUDLm3-CIinIIZQz3Ct69SphNoFZD8_0hu_Nr91nbFcvgRD590izjmKf3kXPNIsHAPOKQW2SOTOlPmpzbIHiuG65GGVnQnDkq7otro3sEr_rxaJwpzyvz2skBdR3EWrWFwMY8-3oV-pCXOMUE02JvGAcCb_UJCHqXQbWw5hgqFT6Di4aV74Z7zw1b-FTRblslwjGdm1xpoI0ZKOCcHlHAjwxNjJdStSRLIzR-b44aEPLVw1pSwzpCIZkc4pmmPtkeAi1RCnSUezJAgY2x4UmngMc0T3YAuy8s/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 11 92
Espada Ojeda,"Bodegas Espada Ojeda, emplazada en un lugar céntrico y estratégico, es una bodega m...",Lapuebla de Labarca,Araba/Álava,42.492289302635754,-2.575864791870117,Restauración,Bodega,Rioja Alavesa,espadaojeda@telefonica.net,,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-espada-ojeda/webtur00-content/es/,restaurantes,True,4.7,3.0,,,945 62 73 49
Estraunza,Bodegas Estraunza es una bodega familiar de tamaño mediano donde lo artesanal prima sobre ...,Lapuebla de Labarca,Araba/Álava,42.489979217882215,-2.578396797180176,Restauración,Bodega,Rioja Alavesa,contacto@bodegesestraunza.com,https://www.bodegasestraunza.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-estraunza/webtur00-content/es/,restaurantes,True,4.8,14.0,,https://places.googleapis.com/v1/places/ChIJo-gKC1JWRQ0RGiI4qNSqJKA/photos/Ab43m-siyWROpKQbk_PgAW90_jL2KDdqQQygpKAUJ4nU6HQsH5WTjdHr7_C1_capHKYgQwYaE9cj2-qgphZtwMTCw7kKucgmsyFdRbtaw5L3v2TDIo8moRzrUXQLDdADZ7kyIHNS1gQwIiiU289xebjhXGAIVaDsiokXAcq6LEXQB7xGFgJRAm7UH0N9VqbZ4Z7lGLSuf-nV4eQmng2xfQt2lLgLgM9g39zZnAwM8bxLrUwN03-czoNExrWKOmInPU_v8aEMiufoEJmPlIvm49h85ABqoXEWmfT4oGWqf1FSQoxRZ-MlZUfOrfdqFQ8fFrcidzJe2du4ZBw57SWUc2RVESDmXad96cHN2I-3e6UTG3hzSLVzXT8iA5Dc_GtZuZ-om93rXRekTM01R7cLFoGw25ZnkShgSO2i9K4c7y0cDQgfFs4/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 72 45
Bodegas Faustino,Visitar Bodegas Faustino es compartir la pasión por la tierra y el saber hacer de una fami...,Oyón-Oion,Araba/Álava,42.4951573,-2.4354658,Restauración,Bodega,Rioja Alavesa,visitas@familiamartinezzabala.es,https://visitabodegas.familiamartinezzabala.com/es/bodegas-faustino,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-faustino/webtur00-content/es/,restaurantes,True,4.5,233.0,,https://places.googleapis.com/v1/places/ChIJdTI5-uOqWg0R6rjfwtXmq3U/photos/Ab43m-vBg3f9Jc5H_2bUFbb8xOAHW8zdJ-satjDbB5x7GcH2NT0hf4YPp3w3sQZ0N7-rI5uaqKMzvc_QpOAFFeaXrBlY4BkzgSgumr_OuNIwD88ALw8Ql8yf7dkA8mqcA11SCcT7PVZr4fO8oDdlZ2tpvmt4ADO3oii_0j9Y6UYCKwEcvJsqXI9jOfO8mIILjwdL0zzJnXNcasFVTIj_NJSxV7ZCeHWsFbD9M2e071o0_DAIWkNlUDECp9-Bcs2PvwGWg5y3gtB1FplDlb25kh2bVUQhabnXSDdXF38JQdoIsyWS8ndGAitQxu6yIpyQQCISU_SLbDEat67tAFOqbzFqMQ3ARqmiY4MnX5d0-kpCSHaz6KG4JBBo-637QJtJczP_wBVWnz8Jv6Orn47wz9fUn4otM5lUe7T9hjuQLun5jJGarX0/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 60 12 28
García de Olano,"Ubicada en la pequeña localidad de Páganos (Laguardia), en pleno corazón de ...",Laguardia,Araba/Álava,42.56959622840991,-2.6816511154174805,Restauración,Bodega,Rioja Alavesa,info@garciadeolano.com,https://www.bodegasgarciadeolano.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-garcia-de-olano/webtur00-content/es/,restaurantes,True,5.0,79.0,,https://places.googleapis.com/v1/places/ChIJJ9yzVVL4Tw0RcE6JZQk91yU/photos/Ab43m-vTjZYTYJoa0VxbZxOSlFtcuzxjLMk5pTtE9_iFULBVg5kSrzR_Bx9n0_6u41Hu3uKC4FbEFmf_VQk-nbL0FOtTlPoumZCc8Il_JMnfTZBSi5s_RxgZbyRWwZvIs84GCcMUut_TFBW4Skt9XrixgWgIBvSTjs0UU3CGeVZV16vii56Hbf9EPuy9CZ75ZLUht-icDU_sHv2cD4yWXqPGQZPRy_ZoXXGYKZevkg9s64lG8crcBFfV7xxmG4wUkb4UqS-KFcgGCO_vC8A-pD9-VinrnA4TgK2wqSUMnWDDm5FV2Zrm_2yoeD8Qjn52XbhVOaRl1K8JOsVMg6Ioo145C_rJ3foAqPKI8cT0x-zTqYBICCasJDXZQ7AD6lBrOl_69WHus9IsDsooeMuA6a84eEusLuF1eVWmvSYgniJU1o_6ww/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 11 46
Eguren Ugarte,"La historia vitivinícola de la familia Ugarte comienza en 1870, cuando Don Modesto Ugarte ...",Laguardia,Araba/Álava,42.56971079740783,-2.6142042875289917,Restauración,Bodega,Rioja Alavesa,info@egurenugarte.com,https://www.egurenugarte.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-eguren-ugarte/webtur00-content/es/,restaurantes,True,4.3,1307.0,,https://places.googleapis.com/v1/places/ChIJN4LJSNf5Tw0RIUG-pi42KyM/photos/Ab43m-vOs_oz4MxvXQ3PGp3psBdkl93bY0AGdkSYJo6Z9rT7lUVUb5Xp-YpsWvDBPyqvHzrinfRph2FCF98Niz8hzS4-66HzFM0vLPruoLcMH-HdfweVR3qlM96wInxyEHZ6anW9SnEAlxlN9NhCs95zpfZjHwAZapVcHWyL_g3Hz5eOdeYQyzikPEFZq8V3PsQaZE4i7fxSvPqiWfzKhAFy4jvBaLgdDByEdDGqWuXQslV9AJEwEz7ozuL9kizB2EzmmG878mawe_2lMxqr6BMSAhw7dFbGs1mA9VyZ0-QCG1IJAQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 60 07 66
Herederos Bello Berganzo,"Desde hace varias generaciones, comenzando en la antigua bodega cuyos calados datan del siglo XVI...",Samaniego,Araba/Álava,42.56954882048715,-2.6833248138427734,Restauración,Bodega,Rioja Alavesa,info@bodegabelloberganzo.com,https://bodegabelloberganzo.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-herederos-bello-berganzo/webtur00-content/es/,restaurantes,True,4.9,24.0,,https://places.googleapis.com/v1/places/ChIJRZc2CJL2Tw0RLZ7Kt2LsT54/photos/Ab43m-uKMFfhs9odKjl_EOCl8PMGdIMdbKThuSl0gXsH9sguX_y5I3qoPVOCv5oObvHrePLAYndOKUSyYD8oE93HvWBUiWIeGsV7k3ig8NgBxD24iqVqmxe3kFlW7PjwtxNTGpZtK-kDO838dKj-lxygtFvE4Ahrb9qQMCTYHf4v_QxxH-hqy3asFjq35tb-bz009ubtD0itTOqqBgAbqb-gk5quCUHn29lHissKnemSAkzvP2shztDZju61_CMOe1-19jLEba1nxRe_48wtOiV8LMbWnNBHyshKQA7mZkydZsPyy_D1a0cx8fDrjOMZXo7s0o7L89CI-Sy9p22Nd2VcZJ8Ah7Q1smgXtvStw0bjx1KMaiGYoznd8jqzDOv1zNEj_0IlPcgwqKKJsHcAZjnTp7kfk81MaML-ey2DK1R3hsf4T9cM/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 60 92 99
Hnos. Frías del Val,"Nació en 1969 como una empresa de carácter familiar, y, en el año 1999, pas&...",Villabuena de Álava/Eskuernaga,Araba/Álava,42.54350062183011,-2.663412094116211,Restauración,Bodega,Rioja Alavesa,info@friasdelval.com,https://www.friasdelval.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-hnos-frias-del-val/webtur00-content/es/,restaurantes,True,4.9,45.0,,https://places.googleapis.com/v1/places/ChIJxW8PKE72Tw0RCXTMzbc-vYM/photos/Ab43m-vPs8jqqHJuAz_0baz6O2gKOtDRr5rzRWGShjpP1nsL_MQkvIQdiSyc7Nj3It5-xx9V-Viy0pZnlKMiyEnFQQZbLqC9sej82ElSaHFKHErdWOaMOfIvn5cYhUcPgc88TW_HyVqQk4is_ifEpLZw_A_IZvnhmW6n2B9FREGY4eB7FuqqdX_qImXjmWIaIMEeeVOKE4vVTbJ8YLRThncrWVhHGycTU0D8MXuoBqncpS6DTTz4Mba8Mxv4iqiPFD-PPFayUPIzBgYGrUu6qKQ6HYzFYFlNx6xkIG1HgntUY3EuGvotvZUahH68Li47iScC4UA7IBbCCOZWFriYJ9JE0_nZU5NNHty4-BNTMRwO6ENJn9i846I_mbQLUrjrC23ru7uLCTEj1jtATPxzVfQhNbWfUsUQimV62ZZ1t0TWs6vVnfE/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 38 63 79
