id,user_id,gastro_id,puntuacion,texto,created_at
272,1928,7,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-05 16:25:00
273,1703,7,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-06 13:39:00
274,416,7,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-13 12:47:00
275,969,7,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-01 12:56:00
276,1832,7,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-23 22:20:00
277,1961,7,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-05 12:31:00
278,341,7,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-25 21:06:00
279,654,7,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-25 15:48:00
280,807,7,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-05 15:14:00
281,943,7,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-12 12:12:00
282,19,7,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-10 20:30:00
283,1506,7,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-23 13:57:00
284,496,7,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-23 13:57:00
285,1826,7,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-10 15:22:00
286,572,7,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-03-03 14:01:00
287,867,7,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-17 12:03:00
288,1231,7,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-01 15:00:00
289,1247,7,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-10 18:12:00
290,1975,8,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-04-01 19:38:00
291,1231,8,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-06 21:10:00
292,970,8,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-20 13:47:00
293,366,8,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-07 12:53:00
294,502,8,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-16 13:32:00
295,168,8,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-04 20:55:00
296,284,8,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-05 21:38:00
297,121,8,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-10 12:42:00
298,266,8,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-16 17:16:00
299,1590,8,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-11 18:25:00
300,1287,8,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-04-27 13:25:00
301,1480,9,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-13 12:41:00
302,910,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-05 21:25:00
303,563,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-04 13:12:00
304,259,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-12 12:29:00
305,343,9,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-03-01 14:13:00
306,1931,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-13 21:25:00
307,1447,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-11 16:14:00
308,770,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-16 18:55:00
309,1165,9,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-28 12:04:00
310,434,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-28 17:07:00
311,490,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-24 12:27:00
312,1871,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-24 13:46:00
313,1624,9,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-25 13:41:00
314,31,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-06 15:15:00
315,385,9,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-12 18:21:00
316,896,9,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-12 21:55:00
317,443,9,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-21 20:01:00
318,850,9,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-04-11 15:06:00
319,468,9,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-03 15:58:00
320,1337,9,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-01 14:22:00
321,75,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-06 17:53:00
322,1399,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-01 13:05:00
323,1298,9,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-18 21:41:00
324,125,9,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-27 20:13:00
325,1838,9,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-04 12:55:00
326,1485,9,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-05 20:25:00
327,1577,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-21 15:23:00
328,861,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-24 14:11:00
329,346,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-07 20:56:00
330,1526,9,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-23 15:31:00
331,301,9,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-15 18:02:00
332,1773,9,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 17:19:00
333,511,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-10 20:44:00
334,1042,9,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-10 14:16:00
335,560,9,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-25 18:17:00
336,964,9,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-21 14:39:00
337,405,9,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-04-16 16:46:00
338,1159,10,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-03 12:01:00
339,802,10,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-17 19:26:00
340,1886,10,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-01 14:48:00
341,251,10,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-03-26 14:54:00
342,659,10,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-28 12:05:00
343,146,10,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-26 21:09:00
344,979,10,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-17 16:11:00
345,1634,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-17 12:44:00
346,1299,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-24 16:54:00
347,1180,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-07 19:49:00
348,1221,10,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-09 18:17:00
349,640,10,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-06 15:07:00
350,1455,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-23 19:28:00
351,1903,10,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-06 16:05:00
352,1115,10,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-12 16:19:00
353,1391,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-21 22:25:00
354,28,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-05 17:55:00
355,1707,10,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-03 21:36:00
356,730,10,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-26 15:10:00
357,1702,10,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-05 18:45:00
358,126,10,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-17 21:10:00
359,942,10,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-15 15:33:00
360,902,10,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-25 14:56:00
361,704,10,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-09 19:05:00
362,1881,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-22 22:08:00
363,1206,10,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-24 17:09:00
364,1917,10,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-06 19:18:00
365,978,10,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-11 17:31:00
366,1444,10,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-17 19:06:00
367,1097,10,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-23 15:18:00
368,1171,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-05 12:45:00
369,1554,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-24 17:00:00
370,1599,10,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-03 17:39:00
371,716,10,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-14 21:27:00
372,492,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-27 20:18:00
373,70,10,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-24 12:29:00
374,1518,10,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-09 20:20:00
375,840,10,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-10 13:00:00
376,715,10,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-07 13:51:00
377,1752,10,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-14 16:48:00
378,1576,11,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-18 20:39:00
379,569,11,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-02 21:38:00
380,1048,11,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-08 16:11:00
381,196,11,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-16 15:13:00
382,1826,11,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-13 21:48:00
383,1904,11,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-19 13:26:00
384,176,11,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-11 14:17:00
385,32,11,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-10 20:00:00
386,329,11,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-19 21:32:00
387,970,11,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-24 17:23:00
388,829,11,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-28 18:47:00
389,633,11,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-25 14:34:00
390,1016,11,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-11 13:33:00
391,714,11,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-23 16:01:00
392,713,11,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-12 13:13:00
393,1801,11,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-16 12:26:00
394,190,11,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-23 14:26:00
395,493,11,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-13 21:34:00
396,1627,11,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-04 16:42:00
397,80,11,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-08 19:39:00
398,1250,11,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-09 12:31:00
399,337,11,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-15 19:24:00
400,1725,11,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-22 20:41:00
401,1610,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-17 21:36:00
402,31,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-13 13:31:00
403,1962,12,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-15 22:22:00
404,1483,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-16 18:27:00
405,184,12,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-24 17:48:00
406,473,12,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-05-21 15:58:00
407,1847,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-22 22:58:00
408,1219,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-24 22:26:00
409,904,12,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-02 20:46:00
410,659,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-17 15:04:00
411,783,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-06 16:56:00
412,1660,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-15 19:28:00
413,1035,12,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-03-17 18:40:00
414,1496,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-02 14:00:00
415,316,12,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-19 19:10:00
416,1279,12,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-20 15:49:00
417,717,12,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-04-15 12:20:00
418,1515,12,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-02 19:29:00
419,1423,12,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-26 16:22:00
420,1946,12,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-19 12:07:00
421,1113,12,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-19 14:58:00
422,217,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-07 20:12:00
423,422,12,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-15 19:55:00
424,1836,12,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-11 16:13:00
425,380,12,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-28 13:20:00
426,777,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-07 22:32:00
427,368,12,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-04-07 18:30:00
428,952,12,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-10 13:19:00
429,46,12,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-07 15:05:00
430,1382,12,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-25 17:08:00
431,1773,12,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-16 13:14:00
432,1746,12,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-24 16:16:00
433,910,12,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-03-10 12:36:00
