Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84,valoracion,num_resenas,url_imagen
Dolmen de la Chabola de la Hechicera,Fue descubierto en 1935. La cámara está formada por 9 losas que describen una figur...,Patrimonio cultural,Carretera Laguardia-Elvillar A-3228,Elvillar/Bilar,Araba/Álava,1309.0,Rioja Alavesa,aelvillar@ayto.araba.eus,945 604 011,https://turismo.euskadi.eus/es/patrimonio-cultural/dolmen-de-la-chabola-de-la-hechicera/webtur00-content/es/,https://turismoa.euskadi.eus/es/patrimonio-cultural/dolmen-de-la-chabola-de-la-hechicera/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.57432103728761,-2.569427490234375",42.57432103728761,-2.569427490234375,4.7,994.0,https://places.googleapis.com/v1/places/ChIJY962FiT5Tw0RX8JreYdo5oI/photos/Ab43m-v6LQw_R_IQMH87bSPdFUsOLB2EZXXNQBkhWgRz71_Z75dGYGm4GXI3oDauEdywB21N7OQkYf624FOc05WQRhp91HVFpuLuhsEoHSX2svjuGCzW4ttAWlp1NdjgnL0uqEQB3yj9zBSURIx0S9GUovibV2z1ITP0hpH4HFeQ94ocZhCzpZRbrKFct4boqtVx-TJ1I5KehhvzoKH1sbS4hVAnXFHmlNntC_IyKRWOr1ApPFJYQp1soxRBZej1_IYe4bbCB9BToyFdYRRWYFLX8gx-P2-tg3eu574IiWj_eH7I8E7ZmjFEEW-j3KrUXiDF6GZbYym1D6mh7pWXcy7lWZvxgmXM8yoDlpMfE5A5zzNcEJJ_ZgrzdR3ayZ-s_-GLspUnqXJUD-swIcdkeWAhjYV-4WpRzQ1naUjwzmVXDhjP6Hhe/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre de Doña Otxanda,La torre de Doña Otxanda es un bello edificio rematado por almenas. Es una de las muchas e...,Patrimonio cultural,"Calle Fundadora de las Siervas de Jesús, 24",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,mcna@alava.net,945 181 924,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-de-dona-otxanda/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.8503186,-2.674561400000016",42.8503186,-2.674561400000016,4.1,7.0,https://places.googleapis.com/v1/places/ChIJM1CopRrDTw0RfuiMYmJB5f0/photos/Ab43m-v9J7_3sb3me_ICIIyEY2EYvdwVfffaLoD5OSBmtdDlWyIQVIFz6vQ6UWoVmfJ8zRvt07e4v88YgM35GCFYF1SsCeAMgcgs_AF5Bboo5OGe9zqqi9krW9i8TpJreHspZuMzgp7lwIdQyEfwXpWrxL4MGTXB_PYAgUm3AUiIjAr7ny82jXO5DQB9vMwHY35dj8Djaa4y1DOe1Jfgm_PScJ-nPvs1rVPEtnviKcwUY4NKzG1tAYN394iAxBbnrLfmsdxfM-1c2llNRnqH8hNVhCSqg6ZLSIsV0jEhkGYNU3VQi1_KlrqOcDVxpkSt6xYdtNaODuclYnWYLqJ7IC85NEc6RP5TmkYqcYxIfsAYOBmWRI5p_t1fzea3OJ-B5Fq4TYmoll6cg12eIIF1FE0OtdiuwA3erF82CchZcSWvdQU7_QUS/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre de Los Anda,"La Torre de los Anda, erigida en el siglo XV, es una de las construcciones más antiguas de...",Patrimonio cultural,"Calle Correría, 110; Plaza de la Burullería",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,turismo@vitoria-gasteiz.org,945 161 598,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-de-los-anda/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8500365,-2.6737552",42.8500365,-2.6737552,4.2,59.0,https://places.googleapis.com/v1/places/ChIJpWMG8mnCTw0RwLKRnXSr5sI/photos/Ab43m-sb6bad59m4K8nqfQOQotslaTV2-uVrJ5eHVJeVfRIku0JrrnDDtntV6sshVa3c6mxoducDDOGXedqf0e_b3MZ4OoFSS_-t8xpUdEoy-GKC_pXgen_uoN2eBBGm3ahF3mMLEvphor4vooVD8pxShvqjKkGfHfur4iblBGfxoTe1bNbtmZLFoU9ijrRR34h6axhbfIFX_voyK73a44tCqTfBMEfGb4AVYnp4pItry0DnHt8ClX4JtECj1oxg9K-PfYu0ajuk2-TrAbe5Nm3ShhuqxfW9mGkkROSV9za5K6KEvhi5afkpDTBzq3lVB1sBo3ggnH8JjCUPI9Q2vr5YMjAFOAKJCWw5dJF3k1kZIESNOY1HtfArXRQbrEixiepxf4Q0OjfWiZQlW2B5OrSIFu3JEDxuHLmwvFPGasEvIgxcKbQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Santuario de Arantzazu,"Según la leyenda, a un pastor llamado Rodrigo de Balzategi se le apareció la Virgen...",Patrimonio cultural,Barrio de Arantzazu,Oñati,Gipuzkoa,20567.0,Montes y Valles vascos,asisgunea@arantzazu.org,943 780 951,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-arantzazu/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.97927848459495,-2.39867051586907",42.97927848459495,-2.39867051586907,4.5,3188.0,https://places.googleapis.com/v1/places/ChIJkyCxM5QoUA0R77bS5TloDSE/photos/Ab43m-s2cMgrL2m17ru_4gBY90lcmh2DE48zjORl3tOuGI6s_kRAALWt6fegNHiNOBz13mSgofem8sGB1gGq4sGmDlCk5dWO6Os-fgmsb36U21LdRWHvCtgicQuf1BEm0EbGCIrfw8CLJiXbMGKCMihuhys9G-YjhirXOGk6L8ep54nyl0TjjdBK-4oDoNunuCQpFvvKOFAUDcVMvmEH1lcapPpdwGZjQxKyPuLxBpikbyYFz9cTEy_x6LnIJQTftuFaHnrNEBTHGACR5wZnULHSwLhQriEZbmzZ6eAm9scWY_2gAbny6_mY6eFLhQLHXWFpv7Gb1jI3d7y0HN75JFEqXJEx4zlbXpL4_mzaSl9xJmhRiwE6GiYcylCwPmhHk0q7sG_ZIByf04r13FhSzC0KlvE4KgDzjHZiceX_xyoJZ9Nexcpk/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio Bendaña,El Palacio Bendaña está situado en pleno corazón de la Vitoria medieval. Se ...,Patrimonio cultural,"Cuchillería, 54",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,bibat@alava.net,945 203 707,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-bendana/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.8498801,-2.671414899999945",42.8498801,-2.671414899999945,5.0,7.0,https://places.googleapis.com/v1/places/ChIJyxlmAWnCTw0RU3US2kGfeqQ/photos/Ab43m-s2ABwqovvdpaSs_gszCMRedMryF62B0rB8X9-U6KO3l1aG9IwAnRhjmMDjfK4_A-qQkWqzzJX2AyCNFzmQhdXDLcc2v_xEaW4yxOjD75RFGvNcbK7mF6jSS_E60PRB4t1JRTDixgj2uwlchYfMMiAnwp5VzjiqmEmNhHbkIKwiC17mJfN08IMIPqVC14i8zPdmGQDIIENVaYj4jtQjEoaSaMWEkIWAiCjwJof-bkohjdUH6TINAeJjOQ1rZKsjKmILvRHJhIu3-NKE_IxZd8wBVvl6za7za3V4IdyytkkzSju_AD9i2dSw_O-b7XPIjalxOGpzs5qnfQ1ANrSoZJvB1Jgh_34wY8dFoZZEGIuiY6xGsBjWs__enVFSGQC8klih6jlF2jvexmrSwrZpGH4Huxbo5q5JBPC3eSCXn_4/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio de Montehermoso,El Palacio de Montehermoso es una de las primeras construcciones señoriales que se levanta...,Patrimonio cultural,"Calle Fray Zacarías Martínez, 2",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,info.montehermoso@vitoria-gasteiz.org,945 161 830,http://www.montehermoso.net/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-montehermoso/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.8486002,-2.6728365000000167",42.8486002,-2.6728365000000167,4.4,835.0,https://places.googleapis.com/v1/places/ChIJx3qWemnCTw0Rt7fy0Ox-N94/photos/Ab43m-s6NlFOBEF234RTubBwc3QKTszZvaV0OCMiGlN056HmL59p6g_pR_vsUiWr3zKBj15Im5zD8TnGKXNLiXxK5fE4kYdDnQvD9qYTaOxNUmEP7sV_4xgf-JiqW1iTl9sOlgYj6IUxD4gJla9wuS6qR_R4QQ4RNnrwa8rD0EIA1sYzktE0e1qVQ1rUK0cUyqzxTIySB1BnWvpYWDXM8K1oNwwO-b8LGkfB5tEa0ecbNIhVq1L5B5e8C688pZClNYFh4zUM_vNxbZKnRaUGKhuJPHW_dNm9ea7bdb75PeNNIbwz0Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre de Mendoza,La torre de los Mendoza es un claro ejemplo de torre-vivienda fortificada. Fue durante más...,Patrimonio cultural,"Mendoza, s/n",Vitoria-Gasteiz,Araba/Álava,1191.0,Vitoria-Gasteiz,,945 16 15 98,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-de-mendoza/webtur00-content/es/,0.0,0.0,1.0,Patrimonio Cultural,"42.85980141,-2.77405623",42.85980141,-2.77405623,4.2,182.0,https://places.googleapis.com/v1/places/ChIJTxEu4XnATw0RNWO05BwIhzE/photos/Ab43m-sRj8MlBhSs5ahfk_VHxWD3nLOktsDBst8XItsfkdHu_HiTEYsaq9-_9Njnsg7DeNkbtTH11NkCYKJ7p1T6DIFuxNSJpytcDw9OTQY1aTi6xqEUOu_s57yKJrrzI-6eyvY3lk2ElbgW_gqHa6SeMbSBZDtAIqEik01O6l2dwfr2fF-yfWcTRuKKMxkm8JzoYG0_ssXz9zTZOo4CsNQ7df9FcPuIdube-mAxbRdZGgLP5za4X9wgCAjkl1TvqIGhBdqMdVdAzO0fCnUsyHXtQhshbZY7tpGKPrm0gVr0Go1lKmibquOQVkhld2Kl1KRjVw3NdelwBGxMW7l_gAEuygPGN3Rw99J-BClOEWqVFn6v9Zp1BwuMn9p9Xn1Cs43AGfrupfxQQ5dCNATIUkdXFoQuzbpy6terG_BVBY_WbobNv54Z/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre-Palacio de los Varona,La Torre-Palacio de los Varona es ejemplo de solidez y fuerza. No solo por la característi...,Patrimonio cultural,"Calle Real, 11",Valdegovía/Gaubea,Araba/Álava,1426.0,Montes y Valles vascos,turismo@valdegovia.com,945 35 30 35,http://www.ananaturismo.com/lugares/torre-palacio-varona/,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-palacio-de-los-varona/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.8297884559684,-3.0714923269836163",42.8297884559684,-3.0714923269836163,4.5,775.0,https://places.googleapis.com/v1/places/ChIJvUPYZiSgTw0RvL_3JD4lyR8/photos/Ab43m-tmFi52bLOkKj2DPCilcktxdrfz2TznnK7nT1W1HTtVKDXXExt5drv1ie_4TdkLGOLJY8bb1-F2aNSSfz8ThNLUYOn5Zj9sQ0aCP8_CgQbYbMp-AiWAfBW52MemjBW9HBPd-oFIfZCxX44LUU5oVNAf9QrTsfcOcHo1rxV1-vhwF8cdUK-7eAufEAJfshdiWJHC37hYyPkTd56V2doYHO80ELMPdmZqOX1_d9Yxf_47aqgWIJ_qcleRHWrP-LeQ3lLhe5JvKq9jwIc7-Usk0OODGw0-knAe5NoepUCglmSMiGTn2Ie4X_m6lVNef3mermJdUUDJmwE0T4svjKeKCa_zIrii0lPoeOQS3z-Lc9sQklBfZ3Rg1wvd9lCoHgRoXgcz7knhdHEfyM0szLwS2yC1TZD6Taleo7v1hE6htt_u3Q/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio de los Ayala,Fue residencia del linaje que da nombre a todo el valle: los Ayala. Se construyó en el sig...,Patrimonio cultural,Quejana,Ayala/Aiara,Araba/Álava,1477.0,Montes y Valles vascos,turismo.ayala@gmail.com,945 399 414,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-los-ayala/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.0814971,-3.063037500000064",43.0814971,-3.063037500000064,5.0,1.0,https://places.googleapis.com/v1/places/ChIJI9Hy-serTw0RNr3Ye4hqe28/photos/Ab43m-vE-I8e-YqQYafaQyR61lZan-wjJhEtOArVVwLI_FqNq8Q1UPG1kmlG0eBcUpKRlA2K1nFoLJOKPc24bLMnNNFRwTJ4sUuLwQffnF7ym8z7YkSTy7abVxO2yOaWUiHSeJUZYFmizAmpue-49-blrnHkwUhzG9yW9GCa_Br63eOZf3pOyFvY7l0gvwEgZKd5SqmIsRtw4C3ZXD2IA2dprb9dAbq8X9Joj34RRKvDO3oWcqZd9iZeejbl-DmF-zQDVVQg-R49I_38Qp3sZ3kkBifDZGipSOUJh5tcAHtEkpJBGBJjn0lhuqt3FVgoJwuP2M5NqVpCSMAe7yMziYNuP04g-C4ftjsCNvf2Uk-KX2sf1Jq6YCRCP6M202SDr1zlrcOw-Rk5pFmX8nFxLK7k5R9vVVME9C2lGANwhbM6Yg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio de Ajuria Enea,"Situado en una de las zonas residenciales más destacadas de Vitoria, el bello Palacio de ...",Patrimonio cultural,"Paseo Fray Francisco de Vitoria, 5",Vitoria-Gasteiz,Araba/Álava,1007.0,Vitoria-Gasteiz,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-ajuria-enea/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8395686,-2.6837529",42.8395686,-2.6837529,4.5,4.0,https://places.googleapis.com/v1/places/ChIJyez5egDDTw0RTY_X_tgIQiY/photos/Ab43m-tXMWheZr2zT89M_HzeLgx4GCi4g8RqI368gIj8v9xEtyXI1Jx0wERV4R0QCIWx7LntxTWZ71ShXDUmzArPu4M_Yd0PgB1EVu9s_fNmuVWKt-UGPUynNAV68vieJx2f-PWDEIyg7apjK4UbEAmgnOuAd7fT4Fl1mPrgYldtlnES-onJhR0mzQFbAJ480IcEnxwFXUHhHcaPVflKwaVHgTpNLWVyY9vP5bhKbJgP-75vD2q0354eqiHhEs2H3UIP35-tSFDI6DR02gUonGOODDvQE4jGMgxzqzN6o4_V1PSmChXWyBdUmGr5VRDOOqP_G1nOE4Dt-07D_EGygg7CEWsNRa4eL7ahJLVv2En1bFWEB1SCdgho-cHy7L2i58pgp3yRxOga7PkhiE-7JPKShAnNehhqqBQNQk4ZrQ_YFUC7KA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Fuerte de Guadalupe,El fuerte de Guadalupe es una de las construcciones defensivas más bellas de Hondarribia.E...,Patrimonio cultural,"Carretera Jaizkibel GI-3440, barrio Gornutz Montaña",Hondarribia,Gipuzkoa,20280.0,Costa Vasca,info@armaplaza.eus,943 643 677,,https://turismoa.euskadi.eus/es/patrimonio-cultural/fuerte-de-guadalupe/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.37004606341497,-1.8176744549560575",43.37004606341497,-1.8176744549560573,4.4,292.0,https://places.googleapis.com/v1/places/ChIJA5ZjzMMJUQ0RgO7brcorIYI/photos/Ab43m-sC5elaac0mtZyAlPlNAdQ9y8fmkTWTo5cj4MaDqNv6PmRV_19RQnqsDY8YZabg30g_esX8DBMj-9sFxxnnRiC5A_ZuIrOAUSVLr46Ra4s_D_AYk4YV_Ve9gT-3eJgxw8BGLGEEzoOANuU4Cf6Lni473zth_i_aaHPxN70riJPI2YiHfDBQH9C14Ns6a0YteLaqRowJVbx-ZBcN1RWKkOjwO6HSBO0mrO-V2fgJlxlPa4CPVP9dj3ZVKpqwOd7124s-VfeNZX1M9IrMetcfoPT3N-s1vtJL1yCmLpGaN3dJaJg8fi_pggyZum9-C50AeJ5be91Oq9HaB8aZL9DXA8DFMpcGdAjODuWxVb7xPToE_v3t0Q5TvcicU4dvkvesWGQdDhc3WZDh-MFLYBpuTkCUpfRzbSQzGJPxdoyFbcNe_6QW/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Catedral del Buen Pastor,La Catedral del Buen Pastor es la construcción religiosa más grande de San Sebasti&...,Patrimonio cultural,"Plaza del Buen Pastor, s/n",Donostia / San Sebastián,Gipuzkoa,20005.0,"Costa Vasca,San Sebastián",,943 464 516,,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-del-buen-pastor/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3167285180224,-1.981534229360932",43.3167285180224,-1.981534229360932,4.5,7368.0,https://places.googleapis.com/v1/places/ChIJ4xMqGk2lUQ0RNMnfsQshmY8/photos/Ab43m-vfQG8dBEw5XP1onomcCr87yREK2LfBh0IQ1DdTRa6OJar7BiwpUR_TkSy2YH7QTClkLkIrdAY_tPUWA2PkujdDkhUqWSfXGhHPZLDmFHDtLdaVlbRi9hj-f8LNS5OPyJ7kRRV4aiwxlTB87xHWDZ5r6otVkxE3uOc6XhyOvAtowXGM73cWpypl5Y1i2fUz6fLbu2A77sHjqB-sAN47MS1CFRRmH7FnZ1TZAHaY8616DR5L3IJtVocOv6dZMRJGAqAs_birIdtDGMqVKZYKfycG--beYwhL9pFuIRkWs22LR-0_BtGFKnHp-lJbaOk8HEImrYsVk_Jvk7JqImFPU4hIgucsRtUWJ2khWIv_ggS-gdc6q9SkTrKX7-npScq9-xzPASPMBL-fOjESnv3K5V0K55ipxfB99Qv7Vd-luRw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Basílica de Santa María del Coro,"Situada junto a la ladera sur del monte Urgull, en el corazón de la Parte Vieja, la Bas&ia...",Patrimonio cultural,"C/ 31 de Agosto, 46",Donostia / San Sebastián,Gipuzkoa,20003.0,"Costa Vasca,San Sebastián",,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-santa-maria-del-coro/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3241017,-1.9857227999999623",43.3241017,-1.9857227999999625,4.4,2092.0,https://places.googleapis.com/v1/places/ChIJrSaC002lUQ0Rnize-8TrLts/photos/Ab43m-tw_F68CFXlThgHa5coPbSXExxEoWFVauErkdMElReE3fCEa2eEPD7WO49cnlcXWQmFYnzqNC4DU2Kk9YYMD_aaYXj1FdGQK8loYZg8Ig_sztKPPyPm6RRA3NCwoxT2mcWY3-K2_-z69U7t4mk6R1Qa5L9PP31zRN5thzYuzhd5ejs8X7S6ZVcploSWt8CMIVpZoFBtKwtsSrPAj2_7315G9dHu6WdUYF39LTnlBSNGb5HOjoNWeMfrWMpW4Eb5rgjVa5urJqL88m76y8iPyWWDFkcQ8A957lnyidO9y8UFDPrWlQyV2Xy2tOzWyt6JEI276ZwUL1oIpnwsflFcErzoNDW3kurXI9PEYoxnBOb5d5DHxtPDynKAEDgwFICCGzwtoZHL0dmhJw7oIP23cs9je9P5DOVkRRuPwX4NX2_rUyI/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Santuario de Guadalupe,"El elegante Santuario de la Virgen de Guadalupe, patrona de Hondarribia, es visible desde pr&aacu...",Patrimonio cultural,"Carretera Jaizkibel, GI-3440, barrio Gornutz Montaña",Hondarribia,Gipuzkoa,20280.0,Costa Vasca,,943 640 764,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-guadalupe/webtur00-content/es/,0.0,0.0,1.0,Patrimonio Cultural,"43.36727158030797,-1.8210013306884387",43.36727158030797,-1.8210013306884387,4.5,956.0,https://places.googleapis.com/v1/places/ChIJR6v_lqAJUQ0RrUF1bhLxaHk/photos/Ab43m-sMRhyEJBhgVBmHPQjKnug-GnwuFElDkn6RMs7oNSRvEholntAjTupHU0n4KV_Z3Sf12uzqej1-PGD-lQI7DyE2lKZPaAiP6KXqGjeqchFjEggEukHGgnibLyVs5JukMIROT9E-aUdDnyq75rMiq8dPqzE4bLUQR0hHWGX6gXSdw-zqwximXGfdBVPanMqZFUGIa6M5KPxpZfuIJ33wkiDI2UAvyqJG8ZpZBPmnxm7u7MAG33HakW4IGEjxDvxTUpi60n0muylQdYG1LpTJ3eFew1I_RBEMteNZpFPnNja1P2acV43RwZDhezQfqTWf_VcvhJIx9Izywg0nqm-LF7oWcsNRC6vhMQ0kNEwOZXJsTa1sTgEL6Jv5aeQwkm9mc9WaLHuoAUGEy6q3E919AB-Rk1oa_pM9RzSCocQH4aqS_XQH/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Catedral de Santa María,La Catedral de Santa María se levanta majestuosa en el casco antiguo de Vitoria-Gasteiz. L...,Patrimonio cultural,"Plaza Santa María, 3",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,visitas@catedralvitoria.eus,945 255 135,https://www.catedralvitoria.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-de-santa-maria/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.850641019644655,-2.6725128441803463",42.850641019644655,-2.6725128441803463,4.6,5731.0,https://places.googleapis.com/v1/places/ChIJaUhXmmnCTw0RG61urdRjy-c/photos/Ab43m-s6Er4W4u_naIdZb9dQroqfvN-g6IIs-POSk6B18s2GsK_BNYuMqrqqbdJu5kBWxGjUiIX6TkJXZkMlRaHnRBkTYQdFzZwY6payD0n7ROZYjAzzREAWwq5tWgbgJ8z8Uq4ecxPEuxES3eNj5u67xTFoQ58SI_qrq6ticY7xNduhLKnFKa2sm7iGXv57Z4Y_u-fe-3y5gp6hxUQ7lYbTa758alzHvYXE-6OO9Bf9gIn1mk2kHiPWMD8FS7E9h_0IpwguOSK63jIbDd_CDsker7e5w2uYshWcfUysaj3ZxWjobI2n6A-ZEnCxB-h169h8VJsQNqhgxFvHaAPG4MkmP_aloHQxN7qZ4xGpKoxUn36HfvhC8AV-mZjIio-ooxaPVDGaWPRFOVtO1_yZXsiLhlaN8jB7KZZVCwQsBMpSR0eueqE/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Catedral de María Inmaculada (Catedral Nueva),La Catedral de María Inmaculada o Catedral Nueva es el edificio neogótico má...,Patrimonio cultural,"Calle Magdalena, 1",Vitoria-Gasteiz,Araba/Álava,1008.0,Vitoria-Gasteiz,info@kalearte.com,945 101 070,,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-de-maria-inmaculada-catedral-nueva/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.84557896990384,-2.6763429507873298",42.84557896990384,-2.6763429507873298,4.5,1733.0,https://places.googleapis.com/v1/places/ChIJa2qD6GzCTw0RrvtevBnGAx4/photos/Ab43m-sGSBuPAqFLsIgz8j_R5Cse6ELP8Khx6US8XkvzPwvf2zRQ0jAtcGOiG78Tz5bYcMm5fzlJRpP-3xVi6Hn-ayXAOSqUTjAtWKP9ou9V8EDLZH5Z0cHr6KzpMeNccoSgAi-2HMezT94XduU-SfOheuQ15-qpbUhIETFN_NcxQrntFVBliMoPbFM-hKHUZ7dU80fvgaCvJaXAdRyEfKG3vKQ4OZSJZr7OtYOXIC4ccygBdoR58TAijQcbX9mG02oIYAYUakUcIh_Cv4UPyxi0TW9gR2Q10YBhahhSzjFrgbkQbI5xsqmH1YWR_8DSJgZcB-aSxfnZDLVFXAL0iNbyBIvMek10Xb0I_Uoli0iZkpNDHSAHniJmKJcxQUvW6DwWllnPiIXfn6E6ufPlPGKHFowIaXMko1H6Zdamx5jiJqoImg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Santuario de Nuestra Señora de Estibaliz,"A escasos 10 kilómetros de Vitoria-Gasteiz, en lo alto de una colina convertida en parque ...",Patrimonio cultural,"Villafranca, 2",Vitoria-Gasteiz,Araba/Álava,1193.0,Vitoria-Gasteiz,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-nuestra-senora-de-estibaliz/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.849050951102775,-2.5683596248535423",42.849050951102775,-2.5683596248535423,4.6,1607.0,https://places.googleapis.com/v1/places/ChIJQ6ERUprdTw0Ryuo8H_Qfrag/photos/Ab43m-uO5TvIkfvqfnEyma46hT97aUNT9KfZPXORoxgGYYsmXf0nQ_9nju7BwuZeurU4AsyUvZFkhDvTu5bU2xf-9m3-NWTgpfetT5WaapwveXFox97S2kr7gbnTqsKYb2TSZ5hHQMDcFh5JxKnOd1OwZJKhRg1mJV0oJ6t3wZnPtemasNeE9mv4v3ZwR2PVycwbttyrHH7aVv16oF1Q-SFyfQXqmLjmp6pzPygLul7J8BQ5SROFf-86MO819150YnxxWzAw-Z2cJrWrgTXu7HEBLeTM1uYspr54ZNxQQtYkH5eo0Q0d8F6co59UphX-_m8ansscdoFKM9vI50UrwXQCOoxri1ce-XYt05hzgnOU6I1YgOkPD_JweF69wDXlrxiS-DuYm1VIVWk5Vvv43Rba7MT8fGF3k67MYbDUhmmTfFqnZzKsywslul3sug-Pbbfd/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Basílica de San Prudencio,La basílica de San Prudencio en Vitoria-Gasteiz es una de las construcciones rom...,Patrimonio cultural,"Alto de Armentia, 24",Vitoria-Gasteiz,Araba/Álava,1195.0,Vitoria-Gasteiz,,945 133 905,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-san-prudencio/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8363483,-2.7016764",42.8363483,-2.7016764,4.5,593.0,https://places.googleapis.com/v1/places/ChIJ60vcP_7BTw0RG6wqtN5P8rQ/photos/Ab43m-u9ZAYYJnS5-d2lZ72WgZUvTEU7w2WG7v_uK8lkxxyXkJMmBLjJFun8DALgmE53tWdO7pTNpDcsIHxyzsBEioVhFTCnBhDyteDtL1ZN0Joc7MaiHFnNlTu7KIcvsJrQp1EGGctQkwxq0my45mhdoMqzUhRjeashAjsbIVUfRnj9LzGer9sHlYbWlaIA_PGkXCiG2wdvBuaVSusYlPgMf413S1CCgGWoFgl3aYj7tOKgDGIWuT425Xb2c6gNqiJl8Q-XT5hJO7gxLJocVDCqADcL7aUlhZTwn8d7moHi2dzEUfuWOWtgdkk4K5cRFzMsMDBOmYqy_Djfqhln_iJMphAoVseJ6f_a7HdWAcGyTSPK7-EkllK5iyPALn499zP69zjfUEIdLOYkreje6Hi7eIkFuXkv9CAXsTJin0EEQ5efvcfnvfXcMWYuR0pRzrsd/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
