user_id,culture_id,puntuacion,texto,created_at
454,33,5,,2026-04-08 00:00:00
235,33,5,"Increíble experiencia, volveré sin duda.",2025-01-11 00:00:00
150,33,5,"Superó todas mis expectativas, altamente recomendable.",2025-04-17 00:00:00
1396,33,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-24 00:00:00
681,33,5,,2024-07-23 00:00:00
1452,33,5,,2024-09-13 00:00:00
129,33,5,Muy bien organizado y con una colección fascinante.,2025-07-21 00:00:00
631,33,3,"Normal, ni mal ni especialmente bien.",2026-05-21 00:00:00
1080,33,5,,2024-06-13 00:00:00
1586,33,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-04-30 00:00:00
639,33,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-04-16 00:00:00
1256,33,4,,2024-01-28 00:00:00
1776,33,4,"Buena experiencia en general, precio razonable.",2024-08-29 00:00:00
1232,33,5,,2024-08-17 00:00:00
771,34,4,"Buena experiencia en general, precio razonable.",2026-03-21 00:00:00
1362,34,5,,2026-04-29 00:00:00
431,34,3,Interesante pero le falta profundidad en algunos temas.,2025-04-04 00:00:00
1905,34,4,"Muy buena visita, lo recomiendo.",2024-09-19 00:00:00
1575,34,4,,2026-01-14 00:00:00
170,34,4,"Buena experiencia en general, precio razonable.",2024-08-31 00:00:00
840,34,4,,2025-03-05 00:00:00
1764,34,4,"Muy buena visita, lo recomiendo.",2024-04-23 00:00:00
1896,34,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-01-17 00:00:00
938,34,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-10-25 00:00:00
1228,34,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-08-07 00:00:00
330,34,3,"Correcto, sin más. Esperaba un poco más.",2025-06-20 00:00:00
1985,34,3,,2025-06-22 00:00:00
302,35,3,"Normal, ni mal ni especialmente bien.",2025-07-21 00:00:00
1635,35,3,"Correcto, sin más. Esperaba un poco más.",2025-10-12 00:00:00
443,35,4,"Muy buena visita, lo recomiendo.",2024-12-31 00:00:00
442,35,4,,2026-01-20 00:00:00
1076,35,4,,2025-08-18 00:00:00
1187,35,4,,2024-02-15 00:00:00
1161,35,4,,2025-10-20 00:00:00
174,35,3,Interesante pero le falta profundidad en algunos temas.,2025-12-13 00:00:00
1760,35,2,,2024-05-18 00:00:00
528,35,4,Interesante y bien presentado.,2024-02-07 00:00:00
252,35,5,,2024-07-23 00:00:00
1782,35,3,,2024-11-13 00:00:00
1917,35,5,Personal amable y exposición excelente.,2025-04-29 00:00:00
1730,35,3,Está bien pero no es para tanto.,2024-10-19 00:00:00
1623,35,3,Visita agradable aunque algo corta.,2024-10-06 00:00:00
1313,35,4,Interesante y bien presentado.,2026-01-31 00:00:00
1103,35,4,"Buena experiencia en general, precio razonable.",2024-07-10 00:00:00
166,35,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-09-30 00:00:00
1741,36,5,"Visita imprescindible, me encantó cada rincón.",2025-03-16 00:00:00
1420,36,5,Personal amable y exposición excelente.,2024-10-27 00:00:00
1681,36,5,,2025-11-07 00:00:00
1398,36,5,"Superó todas mis expectativas, altamente recomendable.",2024-06-19 00:00:00
1363,36,5,"Visita imprescindible, me encantó cada rincón.",2026-01-14 00:00:00
1237,36,2,La atención al público mejorable.,2024-10-08 00:00:00
1510,36,5,"Visita imprescindible, me encantó cada rincón.",2024-03-17 00:00:00
313,36,5,Personal amable y exposición excelente.,2026-03-31 00:00:00
1768,36,5,,2024-02-01 00:00:00
1750,36,4,Interesante y bien presentado.,2024-02-05 00:00:00
55,36,5,,2025-10-22 00:00:00
1658,36,5,Personal amable y exposición excelente.,2024-02-03 00:00:00
251,36,5,Muy bien organizado y con una colección fascinante.,2025-01-15 00:00:00
671,36,4,,2024-05-20 00:00:00
1491,36,5,Muy bien organizado y con una colección fascinante.,2024-09-12 00:00:00
316,36,3,,2024-07-09 00:00:00
1639,36,5,Personal amable y exposición excelente.,2024-04-30 00:00:00
602,37,4,,2025-04-01 00:00:00
1419,37,4,Interesante y bien presentado.,2024-07-23 00:00:00
132,37,5,"Superó todas mis expectativas, altamente recomendable.",2024-06-25 00:00:00
1165,37,4,"Muy buena visita, lo recomiendo.",2026-04-09 00:00:00
691,37,4,"Buena experiencia en general, precio razonable.",2025-11-14 00:00:00
1243,37,4,,2025-07-09 00:00:00
93,37,5,,2024-06-10 00:00:00
1749,37,3,Está bien pero no es para tanto.,2026-03-23 00:00:00
1949,37,3,,2024-07-24 00:00:00
1940,37,5,,2025-05-20 00:00:00
1391,38,4,"Buena experiencia en general, precio razonable.",2025-04-23 00:00:00
436,38,5,Personal amable y exposición excelente.,2024-03-29 00:00:00
158,38,5,"Superó todas mis expectativas, altamente recomendable.",2025-06-22 00:00:00
1364,38,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-03-16 00:00:00
1311,38,4,,2024-03-16 00:00:00
542,38,4,"Buena experiencia en general, precio razonable.",2024-05-11 00:00:00
1907,38,3,"Normal, ni mal ni especialmente bien.",2024-07-05 00:00:00
295,38,4,,2025-05-29 00:00:00
866,38,3,,2024-05-07 00:00:00
1893,38,4,,2024-06-14 00:00:00
843,38,5,Muy bien organizado y con una colección fascinante.,2025-06-15 00:00:00
364,39,2,Poco material y mal señalizado.,2024-07-20 00:00:00
1744,39,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-10-02 00:00:00
1556,39,5,Personal amable y exposición excelente.,2025-10-18 00:00:00
1546,39,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-06-24 00:00:00
1697,39,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-12-11 00:00:00
1528,39,4,"Muy buena visita, lo recomiendo.",2024-03-24 00:00:00
1257,39,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-09-28 00:00:00
256,39,4,Interesante y bien presentado.,2025-09-24 00:00:00
61,39,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-10-23 00:00:00
1847,39,5,,2024-09-07 00:00:00
1233,39,4,"Buena experiencia en general, precio razonable.",2025-04-09 00:00:00
1596,39,5,,2025-03-26 00:00:00
143,40,4,"Buena experiencia en general, precio razonable.",2025-09-13 00:00:00
790,40,4,"Buena experiencia en general, precio razonable.",2026-01-21 00:00:00
963,40,2,,2025-02-12 00:00:00
1203,40,5,Personal amable y exposición excelente.,2024-04-18 00:00:00
583,40,5,Muy bien organizado y con una colección fascinante.,2025-04-05 00:00:00
1393,40,4,,2024-10-24 00:00:00
1725,40,3,Interesante pero le falta profundidad en algunos temas.,2024-09-11 00:00:00
1565,40,3,Visita agradable aunque algo corta.,2025-08-14 00:00:00
80,40,3,,2024-06-12 00:00:00
964,40,4,Interesante y bien presentado.,2024-11-11 00:00:00
200,40,4,,2025-02-06 00:00:00
1136,41,5,"Increíble experiencia, volveré sin duda.",2025-08-20 00:00:00
1383,41,4,,2025-05-21 00:00:00
1603,41,5,"Superó todas mis expectativas, altamente recomendable.",2024-10-19 00:00:00
393,41,5,"Superó todas mis expectativas, altamente recomendable.",2024-05-17 00:00:00
331,41,4,Interesante y bien presentado.,2025-01-09 00:00:00
200,41,5,,2025-07-29 00:00:00
1277,41,5,"Visita imprescindible, me encantó cada rincón.",2025-01-30 00:00:00
1414,41,5,Muy bien organizado y con una colección fascinante.,2026-04-25 00:00:00
59,41,3,"Correcto, sin más. Esperaba un poco más.",2024-05-11 00:00:00
1879,41,4,"Buena experiencia en general, precio razonable.",2025-07-25 00:00:00
908,42,3,Está bien pero no es para tanto.,2025-09-08 00:00:00
1291,42,4,"Muy buena visita, lo recomiendo.",2024-02-09 00:00:00
1052,42,5,,2025-04-30 00:00:00
1466,42,4,,2025-06-11 00:00:00
157,42,4,"Buena experiencia en general, precio razonable.",2024-06-15 00:00:00
119,42,5,Muy bien organizado y con una colección fascinante.,2025-08-30 00:00:00
491,42,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-16 00:00:00
314,42,4,,2026-04-15 00:00:00
1750,42,4,,2024-04-22 00:00:00
433,42,3,"Correcto, sin más. Esperaba un poco más.",2025-09-03 00:00:00
1955,42,5,Personal amable y exposición excelente.,2025-08-14 00:00:00
675,42,4,,2025-05-06 00:00:00
358,42,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-03-04 00:00:00
854,43,5,,2025-11-28 00:00:00
691,43,5,"Visita imprescindible, me encantó cada rincón.",2024-07-14 00:00:00
742,43,4,,2024-06-04 00:00:00
1978,43,5,,2025-05-28 00:00:00
81,43,5,"Visita imprescindible, me encantó cada rincón.",2025-12-23 00:00:00
1741,43,5,,2024-11-28 00:00:00
1159,43,2,La atención al público mejorable.,2024-11-17 00:00:00
879,43,2,"No volvería, hay propuestas más interesantes.",2024-12-16 00:00:00
1453,43,4,"Buena experiencia en general, precio razonable.",2025-09-16 00:00:00
975,43,5,Muy bien organizado y con una colección fascinante.,2025-07-25 00:00:00
1753,43,5,Muy bien organizado y con una colección fascinante.,2026-02-28 00:00:00
1808,43,4,,2025-12-22 00:00:00
848,43,5,Personal amable y exposición excelente.,2026-03-25 00:00:00
550,43,3,,2025-08-10 00:00:00
1186,43,5,"Superó todas mis expectativas, altamente recomendable.",2026-04-18 00:00:00
1831,43,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-10-24 00:00:00
415,43,4,"Muy buena visita, lo recomiendo.",2024-12-20 00:00:00
1941,44,3,Interesante pero le falta profundidad en algunos temas.,2024-08-07 00:00:00
512,44,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-12-13 00:00:00
1316,44,5,,2026-01-28 00:00:00
651,44,4,,2025-11-16 00:00:00
1550,44,2,,2024-08-26 00:00:00
255,44,4,Interesante y bien presentado.,2024-04-12 00:00:00
1942,44,5,,2025-07-17 00:00:00
911,44,3,,2025-10-30 00:00:00
468,44,2,La atención al público mejorable.,2025-10-28 00:00:00
144,44,4,"Buena experiencia en general, precio razonable.",2024-10-19 00:00:00
1696,45,5,"Visita imprescindible, me encantó cada rincón.",2025-10-29 00:00:00
1614,45,4,"Muy buena visita, lo recomiendo.",2024-06-28 00:00:00
1172,45,4,"Muy buena visita, lo recomiendo.",2026-05-06 00:00:00
1743,45,4,"Buena experiencia en general, precio razonable.",2024-02-08 00:00:00
405,45,4,"Muy buena visita, lo recomiendo.",2024-12-09 00:00:00
216,45,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-06-20 00:00:00
535,45,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-04-24 00:00:00
113,45,4,"Buena experiencia en general, precio razonable.",2024-06-15 00:00:00
1062,45,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-15 00:00:00
1880,45,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-11-21 00:00:00
80,45,5,,2026-05-26 00:00:00
1335,46,5,"Superó todas mis expectativas, altamente recomendable.",2025-06-11 00:00:00
272,46,5,"Visita imprescindible, me encantó cada rincón.",2024-07-08 00:00:00
56,46,2,"No cumplió mis expectativas, hay mejores opciones.",2024-01-07 00:00:00
616,46,5,,2026-02-10 00:00:00
1411,46,4,,2025-08-19 00:00:00
396,46,4,,2025-10-31 00:00:00
1350,46,5,,2025-11-14 00:00:00
1942,46,5,,2025-02-19 00:00:00
178,46,5,Muy bien organizado y con una colección fascinante.,2025-12-07 00:00:00
1347,46,4,"Buena experiencia en general, precio razonable.",2025-01-11 00:00:00
1868,47,5,,2024-05-16 00:00:00
1383,47,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-01-17 00:00:00
1356,47,5,"Superó todas mis expectativas, altamente recomendable.",2026-02-14 00:00:00
426,47,5,"Increíble experiencia, volveré sin duda.",2026-02-19 00:00:00
1321,47,4,"Muy buena visita, lo recomiendo.",2025-06-22 00:00:00
793,47,5,"Visita imprescindible, me encantó cada rincón.",2025-07-31 00:00:00
1306,47,5,Personal amable y exposición excelente.,2024-07-26 00:00:00
204,47,4,,2024-12-01 00:00:00
1318,47,3,Está bien pero no es para tanto.,2026-01-04 00:00:00
2000,47,5,,2025-06-06 00:00:00
97,47,4,,2024-05-15 00:00:00
1957,47,5,"Visita imprescindible, me encantó cada rincón.",2025-07-26 00:00:00
820,47,4,"Muy buena visita, lo recomiendo.",2025-02-09 00:00:00
1090,48,5,,2024-08-11 00:00:00
10,48,5,,2024-12-18 00:00:00
650,48,3,"Correcto, sin más. Esperaba un poco más.",2024-03-11 00:00:00
733,48,2,Poco material y mal señalizado.,2025-02-22 00:00:00
800,48,4,,2025-10-18 00:00:00
1394,48,3,Interesante pero le falta profundidad en algunos temas.,2025-01-18 00:00:00
780,48,2,La atención al público mejorable.,2025-01-19 00:00:00
902,48,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-16 00:00:00
471,48,4,,2024-07-01 00:00:00
748,48,2,"No cumplió mis expectativas, hay mejores opciones.",2026-01-15 00:00:00
449,48,4,"Muy buena visita, lo recomiendo.",2024-11-01 00:00:00
144,48,3,Interesante pero le falta profundidad en algunos temas.,2025-06-28 00:00:00
1210,48,5,,2025-04-16 00:00:00
1534,49,4,,2026-01-12 00:00:00
1630,49,4,,2025-11-07 00:00:00
1440,49,5,"Visita imprescindible, me encantó cada rincón.",2024-09-03 00:00:00
1917,49,4,,2024-02-04 00:00:00
35,49,4,"Muy buena visita, lo recomiendo.",2024-09-07 00:00:00
385,49,5,"Increíble experiencia, volveré sin duda.",2025-07-06 00:00:00
14,49,5,"Visita imprescindible, me encantó cada rincón.",2024-05-23 00:00:00
1298,49,5,,2026-04-15 00:00:00
1803,49,3,"Normal, ni mal ni especialmente bien.",2025-09-04 00:00:00
484,49,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-05 00:00:00
1859,49,3,"Normal, ni mal ni especialmente bien.",2024-08-14 00:00:00
119,49,4,,2025-07-24 00:00:00
1876,49,3,Está bien pero no es para tanto.,2025-10-03 00:00:00
703,49,5,"Visita imprescindible, me encantó cada rincón.",2024-12-18 00:00:00
195,49,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-11-22 00:00:00
973,49,4,"Buena experiencia en general, precio razonable.",2025-01-20 00:00:00
510,50,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-05-19 00:00:00
1930,50,5,"Increíble experiencia, volveré sin duda.",2026-04-05 00:00:00
969,50,4,,2025-02-26 00:00:00
1616,50,3,Está bien pero no es para tanto.,2025-02-01 00:00:00
1102,50,5,,2025-10-24 00:00:00
88,50,5,Muy bien organizado y con una colección fascinante.,2024-04-04 00:00:00
1269,50,4,"Muy buena visita, lo recomiendo.",2024-10-01 00:00:00
1907,50,5,"Visita imprescindible, me encantó cada rincón.",2024-03-15 00:00:00
1206,50,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-08-10 00:00:00
1643,50,5,Muy bien organizado y con una colección fascinante.,2024-11-06 00:00:00
1773,50,2,,2024-07-13 00:00:00
450,50,3,,2026-02-11 00:00:00
419,50,4,,2025-09-10 00:00:00
1223,50,5,"Increíble experiencia, volveré sin duda.",2025-07-19 00:00:00
332,51,5,,2025-04-22 00:00:00
1479,51,3,Visita agradable aunque algo corta.,2025-01-03 00:00:00
1731,51,4,"Muy buena visita, lo recomiendo.",2026-04-02 00:00:00
429,51,3,Visita agradable aunque algo corta.,2024-07-27 00:00:00
182,51,5,Personal amable y exposición excelente.,2024-08-14 00:00:00
45,51,4,,2025-07-20 00:00:00
1287,51,2,La atención al público mejorable.,2024-10-29 00:00:00
1217,51,4,,2025-01-23 00:00:00
1094,51,5,,2025-07-17 00:00:00
461,51,5,Muy bien organizado y con una colección fascinante.,2026-02-20 00:00:00
1158,52,4,Interesante y bien presentado.,2025-04-16 00:00:00
544,52,5,"Increíble experiencia, volveré sin duda.",2024-05-23 00:00:00
154,52,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-10-19 00:00:00
164,52,3,"Correcto, sin más. Esperaba un poco más.",2026-04-17 00:00:00
1795,52,5,"Superó todas mis expectativas, altamente recomendable.",2024-05-20 00:00:00
379,52,4,,2025-12-25 00:00:00
648,52,4,,2025-04-11 00:00:00
447,52,5,Personal amable y exposición excelente.,2025-05-09 00:00:00
710,52,5,,2025-06-28 00:00:00
137,52,4,,2025-06-26 00:00:00
1038,52,5,Muy bien organizado y con una colección fascinante.,2024-01-18 00:00:00
133,52,4,Interesante y bien presentado.,2026-04-05 00:00:00
1602,52,2,,2024-04-08 00:00:00
463,52,4,,2025-09-26 00:00:00
1073,53,4,"Buena experiencia en general, precio razonable.",2026-03-25 00:00:00
185,53,4,Interesante y bien presentado.,2025-04-15 00:00:00
905,53,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-03 00:00:00
1516,53,4,"Muy buena visita, lo recomiendo.",2024-04-05 00:00:00
694,53,4,Interesante y bien presentado.,2024-02-27 00:00:00
1332,53,4,"Muy buena visita, lo recomiendo.",2025-05-26 00:00:00
1594,53,3,Visita agradable aunque algo corta.,2025-08-02 00:00:00
1859,53,2,"No volvería, hay propuestas más interesantes.",2024-02-13 00:00:00
465,53,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-05-01 00:00:00
806,53,4,"Buena experiencia en general, precio razonable.",2025-07-10 00:00:00
299,53,4,,2026-05-20 00:00:00
1987,53,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-05-27 00:00:00
1082,53,3,Interesante pero le falta profundidad en algunos temas.,2024-03-19 00:00:00
1692,53,3,"Normal, ni mal ni especialmente bien.",2026-05-04 00:00:00
1041,53,5,Personal amable y exposición excelente.,2024-12-05 00:00:00
1033,54,5,"Visita imprescindible, me encantó cada rincón.",2025-05-27 00:00:00
1844,54,5,,2024-04-10 00:00:00
995,54,4,"Buena experiencia en general, precio razonable.",2025-09-11 00:00:00
1987,54,5,"Superó todas mis expectativas, altamente recomendable.",2026-03-03 00:00:00
1709,54,4,Interesante y bien presentado.,2025-05-17 00:00:00
410,54,4,Interesante y bien presentado.,2025-03-18 00:00:00
1868,54,4,Interesante y bien presentado.,2024-03-28 00:00:00
225,54,5,,2024-09-09 00:00:00
1638,54,4,,2024-06-06 00:00:00
762,54,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-01-27 00:00:00
1729,55,4,"Muy buena visita, lo recomiendo.",2024-01-06 00:00:00
1851,55,3,Visita agradable aunque algo corta.,2024-04-14 00:00:00
975,55,5,,2025-04-04 00:00:00
1215,55,4,"Muy buena visita, lo recomiendo.",2024-01-27 00:00:00
1534,55,5,Personal amable y exposición excelente.,2025-09-04 00:00:00
346,55,4,"Muy buena visita, lo recomiendo.",2024-10-25 00:00:00
1008,55,3,"Normal, ni mal ni especialmente bien.",2024-09-05 00:00:00
805,55,4,,2025-01-24 00:00:00
286,55,4,,2024-10-01 00:00:00
736,55,3,,2025-03-21 00:00:00
134,55,5,,2026-03-12 00:00:00
297,56,4,,2024-09-09 00:00:00
121,56,3,"Normal, ni mal ni especialmente bien.",2024-07-19 00:00:00
1567,56,4,,2024-01-07 00:00:00
924,56,3,,2025-09-27 00:00:00
115,56,5,"Superó todas mis expectativas, altamente recomendable.",2024-12-08 00:00:00
1991,56,3,"Normal, ni mal ni especialmente bien.",2024-05-19 00:00:00
114,56,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-05-05 00:00:00
1393,56,4,"Buena experiencia en general, precio razonable.",2024-10-25 00:00:00
1969,56,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-03-11 00:00:00
474,56,4,Interesante y bien presentado.,2025-01-08 00:00:00
278,56,3,"Normal, ni mal ni especialmente bien.",2025-07-12 00:00:00
236,56,4,"Muy buena visita, lo recomiendo.",2026-01-14 00:00:00
607,56,4,Interesante y bien presentado.,2026-03-27 00:00:00
194,56,4,Interesante y bien presentado.,2025-11-20 00:00:00
1389,56,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-09-15 00:00:00
123,56,4,Interesante y bien presentado.,2024-03-16 00:00:00
1020,56,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-02-14 00:00:00
1994,56,4,Interesante y bien presentado.,2025-07-10 00:00:00
1632,56,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-08-31 00:00:00
267,57,4,,2026-02-26 00:00:00
1071,57,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-10-24 00:00:00
426,57,5,"Superó todas mis expectativas, altamente recomendable.",2026-02-09 00:00:00
24,57,4,"Muy buena visita, lo recomiendo.",2024-01-11 00:00:00
478,57,4,,2026-02-03 00:00:00
1955,57,5,Personal amable y exposición excelente.,2024-08-14 00:00:00
1605,57,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-12-08 00:00:00
1923,57,4,,2024-01-26 00:00:00
977,57,5,,2024-03-28 00:00:00
211,57,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-12-22 00:00:00
