Unnamed: 0,Nombre,Descripcion,Dirección,Municipio,Provincia,Entorno,Email,Teléfono,WEB,URL amigable,Calidad,Tipo de lugar,Sello,Nivel precio,Michelin,Repsol,lat,lon,valoracion,num_resenas,url_imagen,Active,Patrocinado
20,Bedua,"Un lugar indispensable para los amantes de los pescados y carnes a la brasa, siempre bien acompa&...",,Zumaia,Guipúzcoa,Costa Vasca,bedua@bedua.es,,https://www.bedua.eus/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bedua/webtur00-content/es/,1,Asador,,Caro,0,0,43.279111196115,-2.25432157516479,4.3,2081.0,https://places.googleapis.com/v1/places/ChIJZ_kXVHfPUQ0RCwFesFZDpw8/photos/Ab43m-styd2arYCIkWTzsz4_-8BpTggq6BZOxDapI8aaeRbpdHSLSyt6iAJRB-Ndkk4dosXHvBtjwGK0dsrfVJjaqb-xlnY-vk9YGJJTiH6xkQifLTxXv9qUQKT7S5ub3ictopf8_9XzrbWH6YIyKhI7gfqSTUXAlqlp15oX-9ufZ4qQgTAJANcUB3cIJGFjvM0l7foQEDeVJTJ4xzVS6zLKfm52fhrTP0WQ5OzjYz9i_g27Vj4tv3ax6e8bJrdY6YvQcUuiQ7iioaRTjgB0xP-z-8iRFy3ZXCZN0oYnxsHQE3tlXix8cmcOpzvPgR6DPyoc0ogMKrQBElfXv6Joibqt1KiaPclEwTbRU8jtnuBWuVraFtLTFisH9P7SzI5mynCo3PwP8PlxpkT9R3lgHqmenSW37oiEjLo3HWEJn_dK9F5vQ_3ovGrqX_cPRixxMQ/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
21,Beldui Txakolina,"Situada en lo alto de Llodio y con vistas a todo el municipio, la bodega de txakoli Beldui Txakol...",,Llodio,Álava,Montes y Valles vascos,enoturismobeldui@gmail.com,685 75 76 48,https://www.beldui.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-beldui-txakolina/webtur00-content/es/,1,Bodega Txakoli,Denominación de Origen,,0,0,43.13001798964974,-2.988174819604524,4.3,90.0,https://places.googleapis.com/v1/places/ChIJq5YQ0c5STg0Rgq7UszBlglU/photos/Ab43m-uu6p9grh6zEGF1indivpfzSPTOPR2eLDYIbgNWtxTgeD5qx8J65l3Rv2JTzgxM5fMk0lyZe0sxU-6_IDuQGFJavsgosfh8170M66rdWVucS9oLBouMLtxV9nuj4spGkXonMblkKzoDCrtjLNy-L8bexoXowHDdgCSazsh_937zYEfeivAXM8gpRa169mrw7lnzlvcgT67I0w7NyQQEw_o0PJyC6YX7K1c2aJAq51LVCptzy2cN5TDukrttiNxbi9SJfZME3W1uZ38yNqvDlQnKUHkhjsUdUIWOrCvByl_ksSP0pTueU8Cu_LNBT1B5LyY2nc_lXpcFpinnsG7bFrEVzoB8TrYrBjcq6UjZVqqYIrZSpvBoWE87VpmK0M0qR9grBgKnoN-sDtRc-DhdA56gH_lIjMXTK7ORTU6qGkQKZg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
22,Beltz,Beltz  está ubicado en la azotea (séptima planta) del THE ARTIST GRAND HOTEL O...,,Bilbao,Vizcaya,Bilbao,reservations@hoteldominebilbao.com,688 62 91 59,,https://turismoa.euskadi.eus/es/restaurantes/restaurante-beltz/webtur00-content/es/,0,Restaurante,,,0,0,43.26753037,-2.93374754,4.8,256.0,https://places.googleapis.com/v1/places/ChIJK-kyj_lPTg0R4sxGejvI-fc/photos/Ab43m-s1CFsGxgZ8GLylXcXQIEcsUtXeImXNJMGp3QUAm_Yd_6e16MXZx3leYX0QpipXWN1BSJU8oqngC4KaBstB5iGwGudEbA0h_gXyN44xE5asud-ncCb8vlCO_xjb5soWcQelCkpbK5hhoq7i9RPPOzl2J1N7Uw07ozxFNwuboHMfpzQ-nXG7ISY_B1KsNZv6gJe8mmSYQIk-qQi3nfAzHi3T7QXkIK2Y-rkVRR1h71hgRI4IRkuGXQFlcYoY8XSdbLYrscKgQafn0J0sZQdFKz1NKxRLNloPZQ7dSR3F4IDXQ2OhTVXql6DXzDyF8CycKULJdurIwSKqiLS9JoKgAlzzSHFF3AB3jF2L-YNFyYDsMCCh0WC3VOp1CTDAP6DHtP5kbK_Gl9lUcDWHfKTlD_tZmNWxFCX3DIYK7Owxm8-F6rPb/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
23,Berroja,"Bodega Berroja ofrece una experiencia multisensorial, desde la degustación de su txakoli h...",,Muxika,Vizcaya,Costa Vasca,info@bodegaberroja.com,944 10 62 54,https://bodegaberroja.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-berroja/webtur00-content/es/,1,Bodega Txakoli,Denominación de Origen,,0,0,43.25230026871984,-2.657336445893861,4.6,136.0,https://places.googleapis.com/v1/places/ChIJo5VI7a8wTg0RqzcHx2NfNfg/photos/Ab43m-s2Cr7v5E0TFrSvHLMyAQ_nc7TpTL8hCttBbM8-lE2P85-BE7mExssvtcYPD7aixM2coSt0yNBSYCJyvT6tEgmVD23AekSxA-HPpxGZLlJTzlvxTBe02DvO-F7LjtLklTAmJbbc0uuU7R3d7tRmTD6UjzS5QOYsjjIr-ADGCSxnajvWRNuIauTp8BwhHuR6Tcyj1s68Qluyv0_-epsQpw-okDPta3Zdc63i5Pjukhd36rraZCGw_SeXEqMfDEixfmFPmDXGgwmZekDT5LWaQFjR0f8lvN4HsrL6EbrAwLclmJiT36GTnV-2J2TJUS0GIHq6rF-pa0yTp0fE1euHEhbIxrFk2L-Y9CSIIyO3e-Sje-Ltsc5caVpnFj9MTrU8uZZRVAghp-WW3Gft_MHD8du8Hr1-96cAi5zpGoK3F2VVAX0/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
25,Betixu,Restaurante con amplias terrazas idóneo para disfrutar de la naturaleza. De gran calidad t...,,Iurreta,Vizcaya,Montes y Valles vascos,newbetixu@gmail.com,634 80 95 01,https://www.betixu.es/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-betixu/webtur00-content/es/,0,Restaurante,,Moderado,0,0,43.17772937,-2.62707117,4.1,871.0,https://places.googleapis.com/v1/places/ChIJI4T-xYUyTg0RNNkDk7xhQ7c/photos/Ab43m-tG6Ns9t1IKpgldSLDYtBd-eaXKUaT8b5BSXQlZpjo1WFHS4Ke_lpi_MEDynNLqQpJdySe8GHIzoNK39KfKcDKK59ojT8NNVYOvGvZkYu1tR3OXADZuhfkdsGX7IEKleFvMb_GtlQ4aTSDf6uQm5UgfZ2YaswJSJZHVS3QFD2kpXAkGJq_YIkCGyn6-u8BPLC1WkdF_arjjrikF0MyqLx4LCnt-ovbVNhvzQTFQY-3xGL1P8OYfVUtpGRmnUtL0VVC_dKtm0tGUm2cffauWyR-LS_2YDOa6rU9358p8E2M6SxmhcgnaxJ7l-vRZknq89-qjQFUNKLNwXJtiDQSYuM34VzE50m0KgNO1ItciXmCdTUEWiY89FZ35vfM1AUd78QRZYu9eRz8iU21x0cuffeWp82ZJsU7wt_tw_DItHZvs-YBY/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
26,Bideko,"El restaurante Bideko está situado en un antiguo caserío del siglo XVII, en el mism...",,Amurrio,Álava,Montes y Valles vascos,info@restaurantebideko.com,945 89 06 33,https://restaurantebideko.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-bideko/webtur00-content/es/,0,Restaurante,,Moderado,0,0,43.02597196407113,-2.955924587310847,4.5,1559.0,https://places.googleapis.com/v1/places/ChIJZQ0Y-uCuTw0RV9tUxBjOmQo/photos/Ab43m-t9V4koGCSSTxVjCIdoFZcBXqgzCiFTl0EFFT-VZoBo06OTVSsHFMG6lT8yf0jxs3OyMLxGbaW5fm1MpKonbkdlL766ZlL6eBhB32N0Te7y88yYn2NIPNGEhWBfxxASqeYjVr19altBflqS4BQsJqLel-ZYUsj30anBFQ-Dm0wLWU3r_uNPlhBP9uGETsdi3K4wsCFjIM-1Q9z2nEdaSWc-0SHb4_xyLzbgWvaPFGB9sg2F7KTnP_9Xjul5SSjui5gXoOHzdF6JDo73Oh0ERVbENSHxbfFmYrfHrOWNa0kFxW2gCYDhzsZBaK84ccPJkI2au4kn67UfE-IZPyfaFx-GzTg0sUMtN6hFek9ZMvsCdjuibhMPD85dmsyMiHADPr46Hn3ltziOdViVQ1jYF6gZh5gk8Cb88xDhTyWlPN9CPoaR/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
27,Bodegas Tierra,"Situada en el barrio judio de Labastida,  bodegas tierra es una bodega familiar fundada...",,Labastida/Bastida,Álava,Rioja Alavesa,enoturismo@tierrayvino.com,605 67 23 13,https://tierrayvino.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-agricola-labastida/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.5915763,-2.7937385,4.9,88.0,https://places.googleapis.com/v1/places/ChIJe8b1vl6LTw0RAvWQckhWb78/photos/Ab43m-vVQMNaTbuZxcLeYicdHG5rY9TF4o8WEvBR0dAEs-ucgfuqa7HoVDf5srLZJguur1vaJ3dB_kfpcFKJksSM1eHIlG9tcKUosXNdelb56vEsXksmgNUCIQKkFgbw-L34cy8jmPBXJEWq7t232A5S0x6ufzDmU0Mb8UlC1hvQqMHZMApXfVQ_-gCasbHTHKJI6XQAnpYP4Y3aAK5nkR5fDs2CfhoMxTZHy-DT6OfWyxkt15QngN5EiuQMV7JCgBZZDPvlfEJ007twp_XE03cHCLEHWvmVtVU-jd4G9eyrTowwVa7jLzhyQbvBOAKpYjsMDJUAn1xG7xlti3adyQQE6eQ2xayjNymVfy9HnoNq0jHdJk-6dcPHp1_er2v0OAGt5D9O4UUUCzTnQ9t0AY_0ISLStAXTCTr5FmCqyMN_Niv1HSS2xKEMfRl-18pKy4mu/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
28,Bodegas Amador García,"Fundada en 1985, pero no fue hasta el año 2015 cuando apostó por el enoturismo, esp...",,Baños de Ebro/Mañueta,Álava,Rioja Alavesa,pilar@bodegasamadorgarcia.com,945 29 03 85,https://bodegasamadorgarcia.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-amador-garcia-chavarri/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.5309505,-2.6757809,4.9,42.0,https://places.googleapis.com/v1/places/ChIJMwYEID32Tw0RZ2PdRBmAU9M/photos/Ab43m-sHM6113CKuCwEJsaLHxC2xtW87AQuvFSa54igi_yjfJNRV7ZSuPB8JSHNwEpxwuREkLJC_PrVfy2TWrliU5WbaWUOpI9FgHwHLlSABtgCuWLbHH3cS0Sp4aKeJeibbYyMGQAw7hMOvQcUXfPBld_4E76xEoAAe1HR2p2yiSXcb-iTKbUOE8FoDloCR90gQbL4hijRUayg69cfKq3JGMM87Rj4uu4GgxqIyrFuGiR_Bx3Cemqy-ARspU13Fwax3yX3zdoh8NTtNzxiGm5VVTnsyEBH8x0n3iE-FFRpiByBc7UYMpsFbJh9BSUNB8tnUx82R_8QBQrLjb3gB6R9nXjGYOom7VzEZ50KYrJQCrHnghqjrx5hOcIH3bdkz967t7LFOODPocoqhvysIThFbeac_XUe47NixHOi-FzjH4gXP3g/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
29,Baigorri,Impresionante bodega fundada en 1997 con la ayuda del arquitecto Iñaki Azpiazu. Desde un e...,,Samaniego,Álava,Rioja Alavesa,mail@bodegasbaigorri.com,945 60 94 20,https://bodegasbaigorri.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-baigorri/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.570847,-2.7041234,4.6,431.0,https://places.googleapis.com/v1/places/ChIJH1YCCY_2Tw0Rigpxtw8ImW0/photos/Ab43m-vJ5afgaibgiG_6y7UsG7ZZGOX5V6lDb0oeGyicv0PrF9S1v7AEwSX4RSnuA-wNUtPP6eUUS5VshAQEzL79bgIC_5y2vC2IR2FgRUxToVqcbLT1j4xFHfiy3rX3_5KZ5xbxODzFtGnOEIHS_rMS_lyeNObS1D30F7tgmcARjjr2zDq_PWfRTWd1M1vcSecWnpGCvKeAU_W_zpq5ph3gAswZPiPnOK9J6YjI1Mpyc26yPIZPWxaujs-jBhf0pE1GYF3LUzhGEqPLF6YvJMIGAF_gqRBB5R56GvwDLnzEfr8_ZlWVqGTVvKP5kXBv0RQcFUiwmAm-6ToWTIXaYZ5dj63lm7bUGCVaDXVGe4bneudG6afa6mirRmGJti_EinEB1L_nWjFXCl4q20CtFXHaU66xfFGnFd3si-kywXeu0ADrbqA/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
30,Bodegas Campillo,"Una bodega abierta a un gran viñedo. Vino, arte y arquitectura encuentra su mejor equ...",,Laguardia,Álava,Rioja Alavesa,visitas@familiamartinezzabala.com,945 60 12 28,https://visitabodegas.familiamartinezzabala.com/es/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-campillo/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.55029822688707,-2.575864791870117,4.8,316.0,https://places.googleapis.com/v1/places/ChIJy2P6IFf4Tw0Rq_yVZgiLpcE/photos/Ab43m-vJbresa2A4nwP7cn-tTxOn0w_fo79dYDzTxunaFEOofDCop00PFTxopa0J7i7zXZI8gI_SNipaDaXib-GpkjPxNGYcsBoc7JrIuAt5d37Mt7uOEsAkSrFUNKNX4gY0_D5_7ZMer1PmPWyeRdQHpDgpStfM6yt_RP9KK5C88i8X8n7f0CfcoaBOHDXBENiuKHrwzJygkEa5SiowULXZijX11j-vEK4l-lSO66DkyRH0qiSopIljl8nxzFQ01aGuIFvMsHEfPo2uAeStdOO00oDd-619G2QD3dhSvlgZCTmi6ahFd4qvDfnfgTIm8-qRbEcUN11HBVk5q-v_fNrAYkzPF2h8WFwfYzZMG3g1hKrg9KxAV8B8rEACnwDjAMDgQHgoUiGOm47y-MrzV82WaP0DgiT7eg92jgAuRZzXd-AfPTir/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
31,Covila,Bodegas Covila lo funda en 1989 un grupo de 60 viticultores de Lapuebla de Labarca. Dispone de un...,,Lapuebla de Labarca,Álava,Rioja Alavesa,bodegas@covila.es,945 62 72 32,https://www.covila.es,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-covila/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.48830197960227,-2.578482627868652,4.8,32.0,https://places.googleapis.com/v1/places/ChIJGzOuUFNWRQ0RC37XdxK_y7s/photos/Ab43m-uithT9KqvVfAGKrw_x40Sb0yiHhru3NtwLgH3PCPkuQCpUFGLtMHV0sczEQ4T2YtKT721rd8u8MbBjgaszBHlplxysi1nlGm-CMfdB6ugXjnmIGe1x9IjvQ0TCtOvW9yh1MRKr4RXewKfrYhEiaiSUlnpg6z_NXSbZtuU8G02DMdyTTHevJjIQfq6UTiqiyK4U4REuxlFD82gveoE0AB0XAuodmNON4YwhiIMKjd5YJOSoLRXdAQaR4N7av7NHnSKfwr_QlFB0Fe6NUBwmXI5RIkh9E20Ec5VN2Fm6HY0RYXtV99Zu5I79jwDIMvHyEag-CBh96GMzIzbFz53JywoYQfENAqM3VU9hrtSMkIeQXkdMQEkOQI9EPt5Dz78nLLTEtTusgHxs8jRZ9N4MVtF6W9kizQF3-r113joumU9KgxGu/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
32,Dominio de Berzal,"José Luis, Juan Mari e Iñigo Berzal integran esta bodega familiar situada en pleno ...",,Baños de Ebro/Mañueta,Álava,Rioja Alavesa,info@dominioberzal.com,945 62 33 68,https://www.dominioberzal.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodega-dominio-de-berzal/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.52946043430851,-2.684826850891113,4.9,27.0,https://places.googleapis.com/v1/places/ChIJEwvDnhD2Tw0RkLjz11FLg0E/photos/Ab43m-tlSo7WpK47f4Byso4NVLkYr8zNLIzmS3T9Sd_5Unx8WTs0CCINI-P1PwCkn7348zWqplhnED2ExFbkoDqWiic5yIDzoWE5c66LhOKbW0JPyxMXtri9Qx2iuOwDLW_WlXhGancDtn55nKbajM05DwJV3yhDyrHMXy-jEkBzQZ5xOSD-CceGsnkZRgG1EX3hbnm1oFe1kNoMgu5AaFrsmurAFhk_fVeXaOZ-w6wcRY8_WHEGP1ZGXMVolgdpH7pvweocjWsmWVkjqKwdbSyl6_YlKVkVM088EboqlXWFdk3bVsuihq7WAzBb1u9f1UZXTJI1TcAeiLroDmB6cQsUqMWucA-SBDYPIj0AFLGLjywzqTAqskh3SYMlx26jnQlBgZbck0JalFQAuSGfl2YBl-6r_ILXQVR1voNU-ZTCuveKze4/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
34,Espada Ojeda,"Bodegas Espada Ojeda, emplazada en un lugar céntrico y estratégico, es una bodega m...",,Lapuebla de Labarca,Álava,Rioja Alavesa,espadaojeda@telefonica.net,945 62 73 49,,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-espada-ojeda/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.49228930263576,-2.575864791870117,4.7,3.0,,1,0
35,Estraunza,Bodegas Estraunza es una bodega familiar de tamaño mediano donde lo artesanal prima sobre ...,,Lapuebla de Labarca,Álava,Rioja Alavesa,contacto@bodegesestraunza.com,945 62 72 45,https://www.bodegasestraunza.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-estraunza/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.48997921788222,-2.578396797180176,4.8,14.0,https://places.googleapis.com/v1/places/ChIJo-gKC1JWRQ0RGiI4qNSqJKA/photos/Ab43m-uWVlwZ7TPpDmfJuuoUhqxfqMX1CH_HXKCWPIISo1EFYDTgnUK0K2lhQp1pn_PzanB-h6JSPXo3cEgodg0dKy-ILBnTGrcxQfV1SzT5KT3OOLaeeggIrNBD8S96uygJPUUcWMNoxcOivcLdgSpBLPjsGjWTBg8b6qWHir5g-4gTM7k2YH1EOgb-zDqdrr04t-xkuxnT43CCnpRdWB4CJAhKHoB2JHoXIOI21mHDHws4FEKBm1cRBZZ1J6GMBFN1Rw-8E4EA-tYT9PYoP05rqTm3JRPzABr0xC4wrc8ntLomLUIeOcqb3XLzC9MlrleR5_7gj1R7d7IyPPlLiIleVXEI_M3Fc62xyyo09dk6UV6FgBPiIY86hoQ6U--op60q9Sb-hq6so4m7SmtdXjA77Fo2tw0EBrPQgXqxar8S96jwoGs/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
36,Bodegas Faustino,Visitar Bodegas Faustino es compartir la pasión por la tierra y el saber hacer de una fami...,,Oyón-Oion,Álava,Rioja Alavesa,visitas@familiamartinezzabala.es,945 60 12 28,https://visitabodegas.familiamartinezzabala.com/es/bodegas-faustino,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-faustino/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.4951573,-2.4354658,4.5,233.0,https://places.googleapis.com/v1/places/ChIJdTI5-uOqWg0R6rjfwtXmq3U/photos/Ab43m-vEPNiG7lcx0s47-qsWZa5CGagJDNtPreoA7m1aLclYSxdJSJOCOdmMQQvAub7VRaE_HJAEZrCa0PofcDR-s-hou6zfoMYTCfTylBBwdtDaidbBN4D-fzf63gLVn7eQ_pR2MyTcDlvLyOdu-Wi-wNdZJqC8eUw4CHbNkJiypCZoQ_HR-rEuK-T01uW4HnBm8EOhir9NEudXzVRo93-P9kxtBy355mxO0SRgXnTwHn0oQnk98t3To2EIZhunwij_juK25olv-J70hFDY5OdYgUNj-yerA7HosLrG-xxDJKi5njlql2WH4hW-i76iicoCUPeonf9znlGJfqVv3GX711yAIr9T_JtDBum6MsJrNqw6MEuaUZRtsGKTtJOT-o-GS-FsU_w7_ImXCeri_ef09G_diYyyUajzJ6JCTGtZfNsOxQg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
37,García de Olano,"Ubicada en la pequeña localidad de Páganos (Laguardia), en pleno corazón de ...",,Laguardia,Álava,Rioja Alavesa,info@garciadeolano.com,945 62 11 46,https://www.bodegasgarciadeolano.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-garcia-de-olano/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.56959622840991,-2.68165111541748,5.0,79.0,https://places.googleapis.com/v1/places/ChIJJ9yzVVL4Tw0RcE6JZQk91yU/photos/Ab43m-uwd3KmPQu4FMp2FkGSCrxABpec8pJJHduD0q7YR_fesWSMtyvD7PtXjN3S3muydzhcOJ6gdxQBoKsBkgCknwtpaIXkPRHUlfrpGmlC-n-Nb5lyeDXaYAmImLLOkQf4mxUbWS9N6tDvKjKMKT22pq_q1VdY0NGTa5g0kDaI_Ws-yANWhCjEZMPxDOGPXqUBKP3DdLOfycovRTg2OnxU4XRkUGv5Xq31CmaK2CT_BgsnRS91XLl521An9bnYB1qbRTZLUyhRK0n2ISfBvqUpfMtYtR43T3q7E4TO-DXgo0qO4w4Sjp0eg7qS2IaUT4mJJ9w8jaYCDce_13gTgRtaQ9k5AsZmR1lIxZMtoBGvv6niko4FbNSv9DNLShhkTpEnQFoG9iGRNNY2aQWrmU8jBySrPyuA1QG_L4cN5FmRJuNBbw/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
38,Eguren Ugarte,"La historia vitivinícola de la familia Ugarte comienza en 1870, cuando Don Modesto Ugarte ...",,Laguardia,Álava,Rioja Alavesa,info@egurenugarte.com,945 60 07 66,https://www.egurenugarte.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-eguren-ugarte/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.56971079740783,-2.614204287528992,4.3,1307.0,https://places.googleapis.com/v1/places/ChIJN4LJSNf5Tw0RIUG-pi42KyM/photos/Ab43m-uMpntmMG3GR_heqqOsue6im1xnF_qDvEfXyeHk2QDGOubiiw5W7xNNjk7Unfh25R6Q6sQz4BQKZBe1uKkmQuh6SgoOu_YIfi_PoaUV2i3ZDZNnJiWDRSVPRiaez7EWT1uDNNuzNWf_knF2U6LVxsjpQwqyGkfGyS2lBz2J33iY-MPwQ4BPq7eYGiXc5Sn4bPCr5y171IHmkQgr7OXdf0cHKenVjOzbC540VzrMqfuHb-NycvABMLVScAN6JVYdzX5-Rq3kr8gSxzqqCeIvCUVuUjsXz2pUxFuDh9YEBnDwzRcYzOm67aQPwLL5xCV4opiSBc6lV_Wmmrk_v4csu0BjQ_WvNSonKh-ObbIaE2Ab2GdMqCNNN0y2k35MSNkG7sNkiYfNS3Q5H_crWyAbOuORYJ2ih2vW28_tKZA4wgEEAmSCys9m7gT5iemGd1T3/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
39,Herederos Bello Berganzo,"Desde hace varias generaciones, comenzando en la antigua bodega cuyos calados datan del siglo XVI...",,Samaniego,Álava,Rioja Alavesa,info@bodegabelloberganzo.com,945 60 92 99,https://bodegabelloberganzo.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-herederos-bello-berganzo/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.56954882048715,-2.683324813842773,4.9,24.0,https://places.googleapis.com/v1/places/ChIJRZc2CJL2Tw0RLZ7Kt2LsT54/photos/Ab43m-vldA6ZI4JTSBBCTUoBrAJ6CIXA0LoanQNXlRvbGYrzQRumwPCULhodn6XsQI3P_hmzo_8lkXOH9a59fXpyNtp-6Hp87E1x18mbxhGeHYF0kvhWd2uxYRNDV7wcf4z3jR0mZw-rDiSL273iZoz4gVlfvJKy7oL6Hid48giFFoEJexGr4qdWbjT6vBvA85j0p0o-XXxHMDrMGtbnxo98WyEyhaZOfzWKawt92PbMy33VTPkqNT5phswEk-htXm4krMmYBduI7b6UdupubEHEhYlzqO2JHWvj8ZGXT5ESLTOZoZTN9oE2vhxz6NXZY_EY2iz7H3KL1L2aeWCDpdQVyY20b5E7lr8vj3rHRxZkBpauYirhhNBq-wK81IrSuOevu6SyAK4AjZZgxijn4tXde8rSixfrmQrjgwF7MlkbgcT3Rzvh/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
40,Hnos. Frías del Val,"Nació en 1969 como una empresa de carácter familiar, y, en el año 1999, pas&...",,Villabuena de Álava/Eskuernaga,Álava,Rioja Alavesa,info@friasdelval.com,945 38 63 79,https://www.friasdelval.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-bodegas-hnos-frias-del-val/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.54350062183011,-2.663412094116211,4.9,45.0,https://places.googleapis.com/v1/places/ChIJxW8PKE72Tw0RCXTMzbc-vYM/photos/Ab43m-vZ_7l2_Qwviotda-jDOqLvEmc47qPHVmMs3KOLefybV6lawhcDLVzTzwDPrPVPM7rW2x6BxCbdfFFTlhE2hWfRUWBLJx0_H-sVk_Pl8zQfhZWttRQUK3z_o8cr9Pv8tUM1tG-1-wjWjEVLN00eka-mninicmoZhuF1MBDTvkzRtI3Vp3oUJeHBsxIEPwf34z8UHKL-1hWN9l_JD7Nde3_llNILRj31SnBIndS70joerEY5g64VcCEW79oAkPNcxKpL4WyFwIokCIQSqWkqbhmzt7LxFLh6DxnwNvXMrWVtazzHRmjuTc_QslRXa9FsomeicCjhq0e2YAfLiItk80NeWcf4FJVfT-MkyWQUaBcx6CdMCtxEC-JV9UiKMwzA3f3_Cs_zNp59gAhYNEYW16bexUtrowh2r0ON4CwW1EeeHjs/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
